time,dt,lb_EX_A,ub_EX_A,lb_EX_C,ub_EX_C,pEX_A,pEX_C,k_R4,ub_R1,A,C,dummy_S,D,EX_A,EX_C,R4,update__pEX_A,update__pEX_C,update__A,update__C,update__update_A,update__update_C,bounds__dt,bounds__lb_EX_A,bounds__ub_EX_A,bounds__lb_EX_C,bounds__ub_EX_C,bounds__lb_default,bounds__ub_R1,bounds__k1,bounds__A,bounds__C,fba__ub_R1,fba__zero,fba__ub_default,fba__lb_EX_A,fba__ub_EX_A,fba__lb_EX_C,fba__ub_EX_C,fba__A,fba__C,fba__B1,fba__B2,fba__R1,fba__R2,fba__R3,fba__EX_A,fba__EX_C
0.0,0.1,-100.0,1000.0,-0.0,1000.0,-1.0,1.0,0.1,1.0,10.0,0.0,0.0,0.0,-1.0,1.0,0.0,-1.0,1.0,10.0,0.0,-0.0,-0.0,0.1,-100.0,1000.0,-0.0,1000.0,-1000.0,1.0,-0.2,10.0,0.0,1.0,0.0,1000.0,-100.0,1000.0,-0.0,1000.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-1.0,1.0
0.1,0.1,-99.0,1000.0,-0.9950166250831968,1000.0,-1.0,1.0,0.1,0.9801986733067538,9.9,0.09950166250831968,0.0,4.983374916803168E-4,-1.0,1.0,0.0,-1.0,1.0,9.9,0.09950166250831968,0.0,0.0,0.1,-99.0,1000.0,-0.9950166250831968,1000.0,-1000.0,0.9801986733067538,-0.2,9.9,0.09950166250831968,0.9801986733067538,0.0,1000.0,-99.0,1000.0,-0.9950166250831968,1000.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-1.0,1.0
0.2,0.1,-98.019801327,1000.0,-1.9604300197607971,1000.0,-0.980198673,0.980198673,0.1,0.9607894391523001,9.8019801327,0.1960430019760797,0.0,0.001976865323920322,-0.980198673,0.980198673,0.0,-0.980198673,0.980198673,9.8019801327,0.1960430019760797,0.0,0.0,0.1,-98.019801327,1000.0,-1.9604300197607971,1000.0,-1000.0,0.9607894391523001,-0.2,9.8019801327,0.1960430019760797,0.9607894391523001,0.0,1000.0,-98.019801327,1000.0,-1.9604300197607971,1000.0,0.0,0.0,0.0,0.0,0.980198673,0.980198673,0.980198673,-0.980198673,0.980198673
0.3,0.1,-97.059011888,1000.0,-2.89692488015044,1000.0,-0.960789439,0.960789439,0.1,0.9417645335842072,9.7059011888,0.289692488015044,0.0,0.004406323184955994,-0.960789439,0.960789439,0.0,-0.960789439,0.960789439,9.7059011888,0.289692488015044,0.0,0.0,0.1,-97.059011888,1000.0,-2.89692488015044,1000.0,-1000.0,0.9417645335842072,-0.2,9.7059011888,0.289692488015044,0.9417645335842072,0.0,1000.0,-97.059011888,1000.0,-2.89692488015044,1000.0,0.0,0.0,0.0,0.0,0.960789439,0.960789439,0.960789439,-0.960789439,0.960789439
0.4,0.1,-96.117247354,1000.0,-3.805171364220524,1000.0,-0.941764534,0.941764534,0.1,0.9231163463865786,9.611724735400001,0.3805171364220524,0.0,0.007758128177947564,-0.941764534,0.941764534,0.0,-0.941764534,0.941764534,9.611724735400001,0.3805171364220524,0.0,0.0,0.1,-96.117247354,1000.0,-3.805171364220524,1000.0,-1000.0,0.9231163463865786,-0.2,9.611724735400001,0.3805171364220524,0.9231163463865786,0.0,1000.0,-96.117247354,1000.0,-3.805171364220524,1000.0,0.0,0.0,0.0,0.0,0.941764534,0.941764534,0.941764534,-0.941764534,0.941764534
0.5,0.1,-95.19413100800001,1000.0,-4.685825387689697,1000.0,-0.923116346,0.923116346,0.1,0.904837418035889,9.519413100800001,0.4685825387689697,0.0,0.012004360431030248,-0.923116346,0.923116346,0.0,-0.923116346,0.923116346,9.519413100800001,0.4685825387689697,0.0,0.0,0.1,-95.19413100800001,1000.0,-4.685825387689697,1000.0,-1000.0,0.904837418035889,-0.2,9.519413100800001,0.4685825387689697,0.904837418035889,0.0,1000.0,-95.19413100800001,1000.0,-4.685825387689697,1000.0,0.0,0.0,0.0,0.0,0.923116346,0.923116346,0.923116346,-0.923116346,0.923116346
0.6,0.1,-94.28929359000001,1000.0,-5.539528919967186,1000.0,-0.904837418,0.904837418,0.1,0.8869204367170754,9.428929359000001,0.5539528919967186,0.0,0.017117749003281307,-0.904837418,0.904837418,0.0,-0.904837418,0.904837418,9.428929359000001,0.5539528919967186,0.0,0.0,0.1,-94.28929359000001,1000.0,-5.539528919967186,1000.0,-1000.0,0.8869204367170754,-0.2,9.428929359000001,0.5539528919967186,0.8869204367170754,0.0,1000.0,-94.28929359000001,1000.0,-5.539528919967186,1000.0,0.0,0.0,0.0,0.0,0.904837418,0.904837418,0.904837418,-0.904837418,0.904837418
0.7,0.1,-93.40237315300001,1000.0,-6.3669102662032895,1000.0,-0.886920437,0.886920437,0.1,0.8693582353987139,9.340237315300001,0.636691026620329,0.0,0.023071658079670914,-0.886920437,0.886920437,0.0,-0.886920437,0.886920437,9.340237315300001,0.636691026620329,0.0,0.0,0.1,-93.40237315300001,1000.0,-6.3669102662032895,1000.0,-1000.0,0.8693582353987139,-0.2,9.340237315300001,0.636691026620329,0.8693582353987139,0.0,1000.0,-93.40237315300001,1000.0,-6.3669102662032895,1000.0,0.0,0.0,0.0,0.0,0.886920437,0.886920437,0.886920437,-0.886920437,0.886920437
0.8,0.1,-92.53301491799999,1000.0,-7.168584347528435,1000.0,-0.852143789,0.852143789,0.1,0.852143788966111,9.2533014918,0.7168584347528436,0.0,0.02984007344715628,-0.852143789,0.852143789,0.0,-0.852143789,0.852143789,9.2533014918,0.7168584347528436,0.0,0.0,0.1,-92.53301491799999,1000.0,-7.168584347528435,1000.0,-1000.0,0.852143788966111,-0.2,9.2533014918,0.7168584347528436,0.852143788966111,0.0,1000.0,-92.53301491799999,1000.0,-7.168584347528435,1000.0,0.0,0.0,0.0,0.0,0.852143789,0.852143789,0.852143789,-0.852143789,0.852143789
0.9,0.1,-91.680871129,1000.0,-7.945152978503815,1000.0,-0.852143789,0.852143789,0.1,0.8352702114111644,9.1680871129,0.7945152978503816,0.0,0.03739758924961831,-0.852143789,0.852143789,0.0,-0.852143789,0.852143789,9.1680871129,0.7945152978503816,0.0,0.0,0.1,-91.680871129,1000.0,-7.945152978503815,1000.0,-1000.0,0.8352702114111644,-0.2,9.1680871129,0.7945152978503816,0.8352702114111644,0.0,1000.0,-91.680871129,1000.0,-7.945152978503815,1000.0,0.0,0.0,0.0,0.0,0.852143789,0.852143789,0.852143789,-0.852143789,0.852143789
1.0,0.1,-90.845600918,1000.0,-8.69720513186117,1000.0,-0.835270211,0.835270211,0.1,0.8187307530778677,9.0845600918,0.869720513186117,0.0,0.04571939501388282,-0.835270211,0.835270211,0.0,-0.835270211,0.835270211,9.0845600918,0.869720513186117,0.0,0.0,0.1,-90.845600918,1000.0,-8.69720513186117,1000.0,-1000.0,0.8187307530778677,-0.2,9.0845600918,0.869720513186117,0.8187307530778677,0.0,1000.0,-90.845600918,1000.0,-8.69720513186117,1000.0,0.0,0.0,0.0,0.0,0.835270211,0.835270211,0.835270211,-0.835270211,0.835270211
1.1,0.1,-90.026870165,1000.0,-9.425317205583458,1000.0,-0.818730753,0.818730753,0.1,0.8025187979623583,9.002687016500001,0.9425317205583458,0.0,0.054781262941654155,-0.818730753,0.818730753,0.0,-0.818730753,0.818730753,9.002687016500001,0.9425317205583458,0.0,0.0,0.1,-90.026870165,1000.0,-9.425317205583458,1000.0,-1000.0,0.8025187979623583,-0.2,9.002687016500001,0.9425317205583458,0.8025187979623583,0.0,1000.0,-90.026870165,1000.0,-9.425317205583458,1000.0,0.0,0.0,0.0,0.0,0.818730753,0.818730753,0.818730753,-0.818730753,0.818730753
1.2,0.1,-89.22435136700003,1000.0,-10.130053278372865,1000.0,-0.802518798,0.802518798,0.1,0.7866278610664277,8.922435136700003,1.0130053278372866,0.0,0.06455953546271306,-0.802518798,0.802518798,0.0,-0.802518798,0.802518798,8.922435136700003,1.0130053278372866,0.0,0.0,0.1,-89.22435136700003,1000.0,-10.130053278372865,1000.0,-1000.0,0.7866278610664277,-0.2,8.922435136700003,1.0130053278372866,0.7866278610664277,0.0,1000.0,-89.22435136700003,1000.0,-10.130053278372865,1000.0,0.0,0.0,0.0,0.0,0.802518798,0.802518798,0.802518798,-0.802518798,0.802518798
1.3,0.1,-88.43772350600001,1000.0,-10.811965363571913,1000.0,-0.786627861,0.786627861,0.1,0.7710515858034356,8.843772350600002,1.0811965363571914,0.0,0.07503111304280834,-0.786627861,0.786627861,0.0,-0.786627861,0.786627861,8.843772350600002,1.0811965363571914,0.0,0.0,0.1,-88.43772350600001,1000.0,-10.811965363571913,1000.0,-1000.0,0.7710515858034356,-0.2,8.843772350600002,1.0811965363571914,0.7710515858034356,0.0,1000.0,-88.43772350600001,1000.0,-10.811965363571913,1000.0,0.0,0.0,0.0,0.0,0.786627861,0.786627861,0.786627861,-0.786627861,0.786627861
1.4,0.1,-87.66667192100002,1000.0,-11.471593656577891,1000.0,-0.771051585,0.771051585,0.1,0.7557837414555904,8.766667192100002,1.1471593656577892,0.0,0.08617344224221027,-0.771051585,0.771051585,0.0,-0.771051585,0.771051585,8.766667192100002,1.1471593656577892,0.0,0.0,0.1,-87.66667192100002,1000.0,-11.471593656577891,1000.0,-1000.0,0.7557837414555904,-0.2,8.766667192100002,1.1471593656577892,0.7557837414555904,0.0,1000.0,-87.66667192100002,1000.0,-11.471593656577891,1000.0,0.0,0.0,0.0,0.0,0.771051585,0.771051585,0.771051585,-0.771051585,0.771051585
1.5,0.1,-86.91088818,1000.0,-12.109466779795534,1000.0,-0.755783741,0.755783741,0.1,0.7408182206815787,8.691088818,1.2109466779795535,0.0,0.09796450402044615,-0.755783741,0.755783741,0.0,-0.755783741,0.755783741,8.691088818,1.2109466779795535,0.0,0.0,0.1,-86.91088818,1000.0,-12.109466779795534,1000.0,-1000.0,0.7408182206815787,-0.2,8.691088818,1.2109466779795535,0.7408182206815787,0.0,1000.0,-86.91088818,1000.0,-12.109466779795534,1000.0,0.0,0.0,0.0,0.0,0.755783741,0.755783741,0.755783741,-0.755783741,0.755783741
1.6,0.1,-86.17006996,1000.0,-12.72610201719219,1000.0,-0.74081822,0.74081822,0.1,0.7261490370735479,8.617006996,1.2726102017192191,0.0,0.1103828022807806,-0.74081822,0.74081822,0.0,-0.74081822,0.74081822,8.617006996,1.2726102017192191,0.0,0.0,0.1,-86.17006996,1000.0,-12.72610201719219,1000.0,-1000.0,0.7261490370735479,-0.2,8.617006996,1.2726102017192191,0.7261490370735479,0.0,1000.0,-86.17006996,1000.0,-12.72610201719219,1000.0,0.0,0.0,0.0,0.0,0.74081822,0.74081822,0.74081822,-0.74081822,0.74081822
1.7,0.1,-85.44392092300001,1000.0,-13.32200555049924,1000.0,-0.726149037,0.726149037,0.1,0.7117703227624634,8.5443920923,1.332200555049924,0.0,0.1234073526500756,-0.726149037,0.726149037,0.0,-0.726149037,0.726149037,8.5443920923,1.332200555049924,0.0,0.0,0.1,-85.44392092300001,1000.0,-13.32200555049924,1000.0,-1000.0,0.7117703227624634,-0.2,8.5443920923,1.332200555049924,0.7117703227624634,0.0,1000.0,-85.44392092300001,1000.0,-13.32200555049924,1000.0,0.0,0.0,0.0,0.0,0.726149037,0.726149037,0.726149037,-0.726149037,0.726149037
