time,dt,lb_EX_A,ub_EX_A,lb_EX_C,ub_EX_C,pEX_A,pEX_C,k_R4,ub_R1,A,C,dummy_S,D,EX_A,EX_C,R4,update__pEX_A,update__pEX_C,update__A,update__C,update__update_A,update__update_C,bounds__dt,bounds__lb_EX_A,bounds__ub_EX_A,bounds__lb_EX_C,bounds__ub_EX_C,bounds__lb_default,bounds__ub_R1,bounds__k1,bounds__A,bounds__C,fba__ub_R1,fba__zero,fba__ub_default,fba__lb_EX_A,fba__ub_EX_A,fba__lb_EX_C,fba__ub_EX_C,fba__A,fba__C,fba__B1,fba__B2,fba__R1,fba__R2,fba__R3,fba__EX_A,fba__EX_C
10.0,1.0,-5.229942654000001,1000.0,-2.5700103548939586,1000.0,-0.165298881,0.165298881,0.1,0.13533527689913036,5.229942654000001,2.5700103548939586,0.0,2.2000469911060425,-0.165298881,0.165298881,0.0,-0.165298881,0.165298881,5.229942654000001,2.5700103548939586,0.0,0.0,1.0,-5.229942654000001,1000.0,-2.5700103548939586,1000.0,-1000.0,0.13533527689913036,-0.2,5.229942654000001,2.5700103548939586,0.13533527689913036,0.0,1000.0,-5.229942654000001,1000.0,-2.5700103548939586,1000.0,0.0,0.0,0.0,0.0,0.165298881,0.165298881,0.165298881,-0.165298881,0.165298881
11.0,1.0,-5.094607377000002,1000.0,-2.4542300776975536,1000.0,-0.135335277,0.135335277,0.1,0.11080315282501178,5.094607377000002,2.4542300776975536,0.0,2.451162545302447,-0.135335277,0.135335277,0.0,-0.135335277,0.135335277,5.094607377000002,2.4542300776975536,0.0,0.0,1.0,-5.094607377000002,1000.0,-2.4542300776975536,1000.0,-1000.0,0.11080315282501178,-0.2,5.094607377000002,2.4542300776975536,0.11080315282501178,0.0,1000.0,-5.094607377000002,1000.0,-2.4542300776975536,1000.0,0.0,0.0,0.0,0.0,0.135335277,0.135335277,0.135335277,-0.135335277,0.135335277
12.0,1.0,-4.983804224000002,1000.0,-2.3261223480062445,1000.0,-0.110803153,0.110803153,0.1,0.09071794847595566,4.983804224000002,2.3261223480062445,0.0,2.690073427993756,-0.110803153,0.110803153,0.0,-0.110803153,0.110803153,4.983804224000002,2.3261223480062445,0.0,0.0,1.0,-4.983804224000002,1000.0,-2.3261223480062445,1000.0,-1000.0,0.09071794847595566,-0.2,4.983804224000002,2.3261223480062445,0.09071794847595566,0.0,1000.0,-4.983804224000002,1000.0,-2.3261223480062445,1000.0,0.0,0.0,0.0,0.0,0.110803153,0.110803153,0.110803153,-0.110803153,0.110803153
13.0,1.0,-4.893086276000002,1000.0,-2.1910920809689185,1000.0,-0.090717948,0.090717948,0.1,0.0742735740474327,4.893086276000002,2.1910920809689185,0.0,2.915821643031082,-0.090717948,0.090717948,0.0,-0.090717948,0.090717948,4.893086276000002,2.1910920809689185,0.0,0.0,1.0,-4.893086276000002,1000.0,-2.1910920809689185,1000.0,-1000.0,0.0742735740474327,-0.2,4.893086276000002,2.1910920809689185,0.0742735740474327,0.0,1000.0,-4.893086276000002,1000.0,-2.1910920809689185,1000.0,0.0,0.0,0.0,0.0,0.090717948,0.090717948,0.090717948,-0.090717948,0.090717948
14.0,1.0,-4.818812702000002,1000.0,-2.053262751899312,1000.0,-0.074273574,0.074273574,0.1,0.06081005903047498,4.818812702000002,2.053262751899312,0.0,3.1279245461006884,-0.074273574,0.074273574,0.0,-0.074273574,0.074273574,4.818812702000002,2.053262751899312,0.0,0.0,1.0,-4.818812702000002,1000.0,-2.053262751899312,1000.0,-1000.0,0.06081005903047498,-0.2,4.818812702000002,2.053262751899312,0.06081005903047498,0.0,1000.0,-4.818812702000002,1000.0,-2.053262751899312,1000.0,0.0,0.0,0.0,0.0,0.074273574,0.074273574,0.074273574,-0.074273574,0.074273574
15.0,1.0,-4.758002643000001,1000.0,-1.915737389157783,1000.0,-0.060810059,0.060810059,0.1,0.04978706527586797,4.758002643000001,1.915737389157783,0.0,3.3262599678422173,-0.060810059,0.060810059,0.0,-0.060810059,0.060810059,4.758002643000001,1.915737389157783,0.0,0.0,1.0,-4.758002643000001,1000.0,-1.915737389157783,1000.0,-1000.0,0.04978706527586797,-0.2,4.758002643000001,1.915737389157783,0.04978706527586797,0.0,1000.0,-4.758002643000001,1000.0,-1.915737389157783,1000.0,0.0,0.0,0.0,0.0,0.060810059,0.060810059,0.060810059,-0.060810059,0.060810059
16.0,1.0,-4.708215578000001,1000.0,-1.7808095293215633,1000.0,-0.049787065,0.049787065,0.1,0.04076220132565936,4.708215578000001,1.7808095293215633,0.0,3.5109748926784374,-0.049787065,0.049787065,0.0,-0.049787065,0.049787065,4.708215578000001,1.7808095293215633,0.0,0.0,1.0,-4.708215578000001,1000.0,-1.7808095293215633,1000.0,-1000.0,0.04076220132565936,-0.2,4.708215578000001,1.7808095293215633,0.04076220132565936,0.0,1000.0,-4.708215578000001,1000.0,-1.7808095293215633,1000.0,0.0,0.0,0.0,0.0,0.049787065,0.049787065,0.049787065,-0.049787065,0.049787065
17.0,1.0,-4.667453377000001,1000.0,-1.6501334594071504,1000.0,-0.040762201,0.040762201,0.1,0.0333732676897108,4.667453377000001,1.6501334594071504,0.0,3.6824131635928508,-0.040762201,0.040762201,0.0,-0.040762201,0.040762201,4.667453377000001,1.6501334594071504,0.0,0.0,1.0,-4.667453377000001,1000.0,-1.6501334594071504,1000.0,-1000.0,0.0333732676897108,-0.2,4.667453377000001,1.6501334594071504,0.0333732676897108,0.0,1000.0,-4.667453377000001,1000.0,-1.6501334594071504,1000.0,0.0,0.0,0.0,0.0,0.040762201,0.040762201,0.040762201,-0.040762201,0.040762201
18.0,1.0,-4.634080109000001,1000.0,-1.5248613622868066,1000.0,-0.033373268,0.033373268,0.1,0.027323720507750032,4.634080109000001,1.5248613622868066,0.0,3.8410585287131944,-0.033373268,0.033373268,0.0,-0.033373268,0.033373268,4.634080109000001,1.5248613622868066,0.0,0.0,1.0,-4.634080109000001,1000.0,-1.5248613622868066,1000.0,-1000.0,0.027323720507750032,-0.2,4.634080109000001,1.5248613622868066,0.027323720507750032,0.0,1000.0,-4.634080109000001,1000.0,-1.5248613622868066,1000.0,0.0,0.0,0.0,0.0,0.033373268,0.033373268,0.033373268,-0.033373268,0.033373268
19.0,1.0,-4.606756389000002,1000.0,-1.4057535753053183,1000.0,-0.02732372,0.02732372,0.1,0.02237077020255203,4.606756389000002,1.4057535753053183,0.0,3.9874900356946825,-0.02732372,0.02732372,0.0,-0.02732372,0.02732372,4.606756389000002,1.4057535753053183,0.0,0.0,1.0,-4.606756389000002,1000.0,-1.4057535753053183,1000.0,-1000.0,0.02237077020255203,-0.2,4.606756389000002,1.4057535753053183,0.02237077020255203,0.0,1000.0,-4.606756389000002,1000.0,-1.4057535753053183,1000.0,0.0,0.0,0.0,0.0,0.02732372,0.02732372,0.02732372,-0.02732372,0.02732372
20.0,1.0,-4.584385619000002,1000.0,-1.2932670377645925,1000.0,-0.02237077,0.02237077,0.1,0.01831563748135841,4.584385619000002,1.2932670377645925,0.0,4.122347343235408,-0.02237077,0.02237077,0.0,-0.02237077,0.02237077,4.584385619000002,1.2932670377645925,0.0,0.0,1.0,-4.584385619000002,1000.0,-1.2932670377645925,1000.0,-1000.0,0.01831563748135841,-0.2,4.584385619000002,1.2932670377645925,0.01831563748135841,0.0,1000.0,-4.584385619000002,1000.0,-1.2932670377645925,1000.0,0.0,0.0,0.0,0.0,0.02237077,0.02237077,0.02237077,-0.02237077,0.02237077
21.0,1.0,-4.566069982000001,1000.0,-1.1876260403106236,1000.0,-0.018315637,0.018315637,0.1,0.014995575624624287,4.566069982000001,1.1876260403106236,0.0,4.246303977689376,-0.018315637,0.018315637,0.0,-0.018315637,0.018315637,4.566069982000001,1.1876260403106236,0.0,0.0,1.0,-4.566069982000001,1000.0,-1.1876260403106236,1000.0,-1000.0,0.014995575624624287,-0.2,4.566069982000001,1.1876260403106236,0.014995575624624287,0.0,1000.0,-4.566069982000001,1000.0,-1.1876260403106236,1000.0,0.0,0.0,0.0,0.0,0.018315637,0.018315637,0.018315637,-0.018315637,0.018315637
22.0,1.0,-4.5510744070000015,1000.0,-1.0888786562167108,1000.0,-0.014995575,0.014995575,0.1,0.012277338888506321,4.5510744070000015,1.0888786562167108,0.0,4.360046936783288,-0.014995575,0.014995575,0.0,-0.014995575,0.014995575,4.5510744070000015,1.0888786562167108,0.0,0.0,1.0,-4.5510744070000015,1000.0,-1.0888786562167108,1000.0,-1000.0,0.012277338888506321,-0.2,4.5510744070000015,1.0888786562167108,0.012277338888506321,0.0,1000.0,-4.5510744070000015,1000.0,-1.0888786562167108,1000.0,0.0,0.0,0.0,0.0,0.014995575,0.014995575,0.014995575,-0.014995575,0.014995575
23.0,1.0,-4.538797069000002,1000.0,-0.9969415836453283,1000.0,-0.012277338,0.012277338,0.1,0.010051834885134866,4.538797069000002,0.9969415836453283,0.0,4.464261347354671,-0.012277338,0.012277338,0.0,-0.012277338,0.012277338,4.538797069000002,0.9969415836453283,0.0,0.0,1.0,-4.538797069000002,1000.0,-0.9969415836453283,1000.0,-1000.0,0.010051834885134866,-0.2,4.538797069000002,0.9969415836453283,0.010051834885134866,0.0,1000.0,-4.538797069000002,1000.0,-0.9969415836453283,1000.0,0.0,0.0,0.0,0.0,0.012277338,0.012277338,0.012277338,-0.012277338,0.012277338
24.0,1.0,-4.528745234000002,1000.0,-0.911635634164562,1000.0,-0.010051835,0.010051835,0.1,0.008229746321903292,4.528745234000002,0.911635634164562,0.0,4.559619131835436,-0.010051835,0.010051835,0.0,-0.010051835,0.010051835,4.528745234000002,0.911635634164562,0.0,0.0,1.0,-4.528745234000002,1000.0,-0.911635634164562,1000.0,-1000.0,0.008229746321903292,-0.2,4.528745234000002,0.911635634164562,0.008229746321903292,0.0,1000.0,-4.528745234000002,1000.0,-0.911635634164562,1000.0,0.0,0.0,0.0,0.0,0.010051835,0.010051835,0.010051835,-0.010051835,0.010051835
25.0,1.0,-4.520515488000003,1000.0,-0.8327136721580981,1000.0,-0.008229746,0.008229746,0.1,0.006737946384791691,4.520515488000003,0.8327136721580981,0.0,4.6467708398419,-0.008229746,0.008229746,0.0,-0.008229746,0.008229746,4.520515488000003,0.8327136721580981,0.0,0.0,1.0,-4.520515488000003,1000.0,-0.8327136721580981,1000.0,-1000.0,0.006737946384791691,-0.2,4.520515488000003,0.8327136721580981,0.006737946384791691,0.0,1000.0,-4.520515488000003,1000.0,-0.8327136721580981,1000.0,0.0,0.0,0.0,0.0,0.008229746,0.008229746,0.008229746,-0.008229746,0.008229746
26.0,1.0,-4.513777542000002,1000.0,-0.7598824924348853,1000.0,-0.006737946,0.006737946,0.1,0.005516563902465733,4.513777542000002,0.7598824924348853,0.0,4.726339965565112,-0.006737946,0.006737946,0.0,-0.006737946,0.006737946,4.513777542000002,0.7598824924348853,0.0,0.0,1.0,-4.513777542000002,1000.0,-0.7598824924348853,1000.0,-1000.0,0.005516563902465733,-0.2,4.513777542000002,0.7598824924348853,0.005516563902465733,0.0,1000.0,-4.513777542000002,1000.0,-0.7598824924348853,1000.0,0.0,0.0,0.0,0.0,0.006737946,0.006737946,0.006737946,-0.006737946,0.006737946
27.0,1.0,-4.508260978000003,1000.0,-0.6928198171774345,1000.0,-0.005516564,0.005516564,0.1,0.004516580505876809,4.508260978000003,0.6928198171774345,0.0,4.798919204822562,-0.005516564,0.005516564,0.0,-0.005516564,0.005516564,4.508260978000003,0.6928198171774345,0.0,0.0,1.0,-4.508260978000003,1000.0,-0.6928198171774345,1000.0,-1000.0,0.004516580505876809,-0.2,4.508260978000003,0.6928198171774345,0.004516580505876809,0.0,1000.0,-4.508260978000003,1000.0,-0.6928198171774345,1000.0,0.0,0.0,0.0,0.0,0.005516564,0.005516564,0.005516564,-0.005516564,0.005516564
28.0,1.0,-4.503744398000003,1000.0,-0.6311873886597901,1000.0,-0.00451658,0.00451658,0.1,0.003697863348938162,4.503744398000003,0.6311873886597901,0.0,4.865068213340207,-0.00451658,0.00451658,0.0,-0.00451658,0.00451658,4.503744398000003,0.6311873886597901,0.0,0.0,1.0,-4.503744398000003,1000.0,-0.6311873886597901,1000.0,-1000.0,0.003697863348938162,-0.2,4.503744398000003,0.6311873886597901,0.003697863348938162,0.0,1000.0,-4.503744398000003,1000.0,-0.6311873886597901,1000.0,0.0,0.0,0.0,0.0,0.00451658,0.00451658,0.00451658,-0.00451658,0.00451658
29.0,1.0,-4.500046535000003,1000.0,-0.5746409489387917,1000.0,-0.003697863,0.003697863,0.1,0.0030275544364474186,4.500046535000003,0.5746409489387917,0.0,4.925312516061205,-0.003697863,0.003697863,0.0,-0.003697863,0.003697863,4.500046535000003,0.5746409489387917,0.0,0.0,1.0,-4.500046535000003,1000.0,-0.5746409489387917,1000.0,-1000.0,0.0030275544364474186,-0.2,4.500046535000003,0.5746409489387917,0.0030275544364474186,0.0,1000.0,-4.500046535000003,1000.0,-0.5746409489387917,1000.0,0.0,0.0,0.0,0.0,0.003697863,0.003697863,0.003697863,-0.003697863,0.003697863
30.0,1.0,-4.497018981000003,1000.0,-0.5228377310731993,1000.0,-0.003027554,0.003027554,0.1,0.0024787519173277393,4.497018981000003,0.5228377310731993,0.0,4.980143287926798,-0.003027554,0.003027554,0.0,-0.003027554,0.003027554,4.497018981000003,0.5228377310731993,0.0,0.0,1.0,-4.497018981000003,1000.0,-0.5228377310731993,1000.0,-1000.0,0.0024787519173277393,-0.2,4.497018981000003,0.5228377310731993,0.0024787519173277393,0.0,1000.0,-4.497018981000003,1000.0,-0.5228377310731993,1000.0,0.0,0.0,0.0,0.0,0.003027554,0.003027554,0.003027554,-0.003027554,0.003027554
31.0,1.0,-4.494540230000004,1000.0,-0.47544198607110866,1000.0,-0.002478751,0.002478751,0.1,0.0020294304188533067,4.494540230000004,0.47544198607110866,0.0,5.030017783928889,-0.002478751,0.002478751,0.0,-0.002478751,0.002478751,4.494540230000004,0.47544198607110866,0.0,0.0,1.0,-4.494540230000004,1000.0,-0.47544198607110866,1000.0,-1000.0,0.0020294304188533067,-0.2,4.494540230000004,0.47544198607110866,0.0020294304188533067,0.0,1000.0,-4.494540230000004,1000.0,-0.47544198607110866,1000.0,0.0,0.0,0.0,0.0,0.002478751,0.002478751,0.002478751,-0.002478751,0.002478751
32.0,1.0,-4.492510800000004,1000.0,-0.4321289570745229,1000.0,-0.00202943,0.00202943,0.1,0.001661557091079406,4.492510800000004,0.4321289570745229,0.0,5.075360242925475,-0.00202943,0.00202943,0.0,-0.00202943,0.00202943,4.492510800000004,0.4321289570745229,0.0,0.0,1.0,-4.492510800000004,1000.0,-0.4321289570745229,1000.0,-1000.0,0.001661557091079406,-0.2,4.492510800000004,0.4321289570745229,0.001661557091079406,0.0,1000.0,-4.492510800000004,1000.0,-0.4321289570745229,1000.0,0.0,0.0,0.0,0.0,0.00202943,0.00202943,0.00202943,-0.00202943,0.00202943
33.0,1.0,-4.490849243000003,1000.0,-0.39258763030652855,1000.0,-0.001661557,0.001661557,0.1,0.0013603678852351629,4.490849243000003,0.39258763030652855,0.0,5.116563126693469,-0.001661557,0.001661557,0.0,-0.001661557,0.001661557,4.490849243000003,0.39258763030652855,0.0,0.0,1.0,-4.490849243000003,1000.0,-0.39258763030652855,1000.0,-1000.0,0.0013603678852351629,-0.2,4.490849243000003,0.39258763030652855,0.0013603678852351629,0.0,1000.0,-4.490849243000003,1000.0,-0.39258763030652855,1000.0,0.0,0.0,0.0,0.0,0.001661557,0.001661557,0.001661557,-0.001661557,0.001661557
34.0,1.0,-4.489488875000004,1000.0,-0.35652253906064824,1000.0,-0.001360368,0.001360368,0.1,0.0011137750205888193,4.489488875000004,0.35652253906064824,0.0,5.15398858593935,-0.001360368,0.001360368,0.0,-0.001360368,0.001360368,4.489488875000004,0.35652253906064824,0.0,0.0,1.0,-4.489488875000004,1000.0,-0.35652253906064824,1000.0,-1000.0,0.0011137750205888193,-0.2,4.489488875000004,0.35652253906064824,0.0011137750205888193,0.0,1000.0,-4.489488875000004,1000.0,-0.35652253906064824,1000.0,0.0,0.0,0.0,0.0,0.001360368,0.001360368,0.001360368,-0.001360368,0.001360368
35.0,1.0,-4.488375100000004,1000.0,-0.3236548307521707,1000.0,-0.001113775,0.001113775,0.1,9.118818593495439E-4,4.488375100000004,0.3236548307521707,0.0,5.187970069247828,-0.001113775,0.001113775,0.0,-0.001113775,0.001113775,4.488375100000004,0.3236548307521707,0.0,0.0,1.0,-4.488375100000004,1000.0,-0.3236548307521707,1000.0,-1000.0,9.118818593495439E-4,-0.2,4.488375100000004,0.3236548307521707,9.118818593495439E-4,0.0,1000.0,-4.488375100000004,1000.0,-0.3236548307521707,1000.0,0.0,0.0,0.0,0.0,0.001113775,0.001113775,0.001113775,-0.001113775,0.001113775
36.0,1.0,-4.487463218000005,1000.0,-0.2937227718392248,1000.0,-9.11882E-4,9.11882E-4,0.1,7.465857198315866E-4,4.487463218000005,0.2937227718392248,0.0,5.218814010160774,-9.11882E-4,9.11882E-4,0.0,-9.11882E-4,9.11882E-4,4.487463218000005,0.2937227718392248,0.0,0.0,1.0,-4.487463218000005,1000.0,-0.2937227718392248,1000.0,-1000.0,7.465857198315866E-4,-0.2,4.487463218000005,0.2937227718392248,7.465857198315866E-4,0.0,1000.0,-4.487463218000005,1000.0,-0.2937227718392248,1000.0,0.0,0.0,0.0,0.0,9.11882E-4,9.11882E-4,9.11882E-4,-9.11882E-4,9.11882E-4
37.0,1.0,-4.486716632000004,1000.0,-0.26648182499556033,1000.0,-7.46586E-4,7.46586E-4,0.1,6.112526873779314E-4,4.486716632000004,0.26648182499556033,0.0,5.2468015430044375,-7.46586E-4,7.46586E-4,0.0,-7.46586E-4,7.46586E-4,4.486716632000004,0.26648182499556033,0.0,0.0,1.0,-4.486716632000004,1000.0,-0.26648182499556033,1000.0,-1000.0,6.112526873779314E-4,-0.2,4.486716632000004,0.26648182499556033,6.112526873779314E-4,0.0,1000.0,-4.486716632000004,1000.0,-0.26648182499556033,1000.0,0.0,0.0,0.0,0.0,7.46586E-4,7.46586E-4,7.46586E-4,-7.46586E-4,7.46586E-4
38.0,1.0,-4.486105379000003,1000.0,-0.2417044106126013,1000.0,-6.11253E-4,6.11253E-4,0.1,5.004513720635689E-4,4.486105379000003,0.2417044106126013,0.0,5.272190210387396,-6.11253E-4,6.11253E-4,0.0,-6.11253E-4,6.11253E-4,4.486105379000003,0.2417044106126013,0.0,0.0,1.0,-4.486105379000003,1000.0,-0.2417044106126013,1000.0,-1000.0,5.004513720635689E-4,-0.2,4.486105379000003,0.2417044106126013,5.004513720635689E-4,0.0,1000.0,-4.486105379000003,1000.0,-0.2417044106126013,1000.0,0.0,0.0,0.0,0.0,6.11253E-4,6.11253E-4,6.11253E-4,-6.11253E-4,6.11253E-4
39.0,1.0,-4.485604928000003,1000.0,-0.2191794369134861,1000.0,-5.00451E-4,5.00451E-4,0.1,4.097349279398803E-4,4.485604928000003,0.2191794369134861,0.0,5.295215635086511,-5.00451E-4,5.00451E-4,0.0,-5.00451E-4,5.00451E-4,4.485604928000003,0.2191794369134861,0.0,0.0,1.0,-4.485604928000003,1000.0,-0.2191794369134861,1000.0,-1000.0,4.097349279398803E-4,-0.2,4.485604928000003,0.2191794369134861,4.097349279398803E-4,0.0,1000.0,-4.485604928000003,1000.0,-0.2191794369134861,1000.0,0.0,0.0,0.0,0.0,5.00451E-4,5.00451E-4,5.00451E-4,-5.00451E-4,5.00451E-4
40.0,1.0,-4.485195193000004,1000.0,-0.19871167018311597,1000.0,-4.09735E-4,4.09735E-4,0.1,3.3546258548680614E-4,4.485195193000004,0.19871167018311597,0.0,5.316093136816881,-4.09735E-4,4.09735E-4,0.0,-4.09735E-4,4.09735E-4,4.485195193000004,0.19871167018311597,0.0,0.0,1.0,-4.485195193000004,1000.0,-0.19871167018311597,1000.0,-1000.0,3.3546258548680614E-4,-0.2,4.485195193000004,0.19871167018311597,3.3546258548680614E-4,0.0,1000.0,-4.485195193000004,1000.0,-0.19871167018311597,1000.0,0.0,0.0,0.0,0.0,4.09735E-4,4.09735E-4,4.09735E-4,-4.09735E-4,4.09735E-4
41.0,1.0,-4.484859730000004,1000.0,-0.18012098982958755,1000.0,-3.35463E-4,3.35463E-4,0.1,2.7465353474333314E-4,4.484859730000004,0.18012098982958755,0.0,5.3350192801704095,-3.35463E-4,3.35463E-4,0.0,-3.35463E-4,3.35463E-4,4.484859730000004,0.18012098982958755,0.0,0.0,1.0,-4.484859730000004,1000.0,-0.18012098982958755,1000.0,-1000.0,2.7465353474333314E-4,-0.2,4.484859730000004,0.18012098982958755,2.7465353474333314E-4,0.0,1000.0,-4.484859730000004,1000.0,-0.18012098982958755,1000.0,0.0,0.0,0.0,0.0,3.35463E-4,3.35463E-4,3.35463E-4,-3.35463E-4,3.35463E-4
