time,dt,lb_EX_A,ub_EX_A,lb_EX_C,ub_EX_C,pEX_A,pEX_C,k_R4,ub_R1,A,C,dummy_S,D,EX_A,EX_C,R4,update__pEX_A,update__pEX_C,update__A,update__C,update__update_A,update__update_C,bounds__dt,bounds__lb_EX_A,bounds__ub_EX_A,bounds__lb_EX_C,bounds__ub_EX_C,bounds__lb_default,bounds__ub_R1,bounds__k1,bounds__A,bounds__C,fba__ub_R1,fba__zero,fba__ub_default,fba__lb_EX_A,fba__ub_EX_A,fba__lb_EX_C,fba__ub_EX_C,fba__A,fba__C,fba__B1,fba__B2,fba__R1,fba__R2,fba__R3,fba__EX_A,fba__EX_C
15.0,0.1,-51.97827726900038,1000.0,-17.51872501395237,1000.0,-0.050792834,0.050792834,0.1,0.04978706836782511,5.197827726900038,1.751872501395237,0.0,3.0502997717047347,-0.050792834,0.050792834,0.0,-0.050792834,0.050792834,5.197827726900038,1.751872501395237,0.0,0.0,0.1,-51.97827726900038,1000.0,-17.51872501395237,1000.0,-1000.0,0.04978706836782511,-0.2,5.197827726900038,1.751872501395237,0.04978706836782511,0.0,1000.0,-51.97827726900038,1000.0,-17.51872501395237,1000.0,0.0,0.0,0.0,0.0,0.050792834,0.050792834,0.050792834,-0.050792834,0.050792834
16.0,0.1,-51.52250657800044,1000.0,-16.284606253576793,1000.0,-0.041585655,0.041585655,0.1,0.04076220397833323,5.152250657800044,1.6284606253576794,0.0,3.21928871684229,-0.041585655,0.041585655,0.0,-0.041585655,0.041585655,5.152250657800044,1.6284606253576794,0.0,0.0,0.1,-51.52250657800044,1000.0,-16.284606253576793,1000.0,-1000.0,0.04076220397833323,-0.2,5.152250657800044,1.6284606253576794,0.04076220397833323,0.0,1000.0,-51.52250657800044,1000.0,-16.284606253576793,1000.0,0.0,0.0,0.0,0.0,0.041585655,0.041585655,0.041585655,-0.041585655,0.041585655
17.0,0.1,-51.149353095000464,1000.0,-15.089438326181469,1000.0,-0.034047455,0.034047455,0.1,0.033373269960298026,5.114935309500047,1.508943832618147,0.0,3.3761208578818223,-0.034047455,0.034047455,0.0,-0.034047455,0.034047455,5.114935309500047,1.508943832618147,0.0,0.0,0.1,-51.149353095000464,1000.0,-15.089438326181469,1000.0,-1000.0,0.033373269960298026,-0.2,5.114935309500047,1.508943832618147,0.033373269960298026,0.0,1000.0,-51.149353095000464,1000.0,-15.089438326181469,1000.0,0.0,0.0,0.0,0.0,0.034047455,0.034047455,0.034047455,-0.034047455,0.034047455
18.0,0.1,-50.84384086400045,1000.0,-13.94374258859299,1000.0,-0.027875698,0.027875698,0.1,0.027323722447268647,5.084384086400045,1.394374258859299,0.0,3.521241654740669,-0.027875698,0.027875698,0.0,-0.027875698,0.027875698,5.084384086400045,1.394374258859299,0.0,0.0,0.1,-50.84384086400045,1000.0,-13.94374258859299,1000.0,-1000.0,0.027323722447268647,-0.2,5.084384086400045,1.394374258859299,0.027323722447268647,0.0,1000.0,-50.84384086400045,1000.0,-13.94374258859299,1000.0,0.0,0.0,0.0,0.0,0.027875698,0.027875698,0.027875698,-0.027875698,0.027875698
19.0,0.1,-50.593708609000444,1000.0,-12.854460056250733,1000.0,-0.022822691,0.022822691,0.1,0.022370771856145173,5.059370860900045,1.2854460056250734,0.0,3.655183133474894,-0.022822691,0.022822691,0.0,-0.022822691,0.022822691,5.059370860900045,1.2854460056250734,0.0,0.0,0.1,-50.593708609000444,1000.0,-12.854460056250733,1000.0,-1000.0,0.022370771856145173,-0.2,5.059370860900045,1.2854460056250734,0.022370771856145173,0.0,1000.0,-50.593708609000444,1000.0,-12.854460056250733,1000.0,0.0,0.0,0.0,0.0,0.022822691,0.022822691,0.022822691,-0.022822691,0.022822691
20.0,0.1,-50.38854016600043,1000.0,-11.826135228179156,1000.0,-0.019063114,0.019063114,0.1,0.01831563888871675,5.038854016600044,1.1826135228179158,0.0,3.778532460582051,-0.019063114,0.019063114,0.0,-0.019063114,0.019063114,5.038854016600044,1.1826135228179158,0.0,0.0,0.1,-50.38854016600043,1000.0,-11.826135228179156,1000.0,-1000.0,0.01831563888871675,-0.2,5.038854016600044,1.1826135228179158,0.01831563888871675,0.0,1000.0,-50.38854016600043,1000.0,-11.826135228179156,1000.0,0.0,0.0,0.0,0.0,0.019063114,0.019063114,0.019063114,-0.019063114,0.019063114
21.0,0.1,-50.22056245000043,1000.0,-10.86033204190342,1000.0,-0.015607558,0.015607558,0.1,0.014995576820462911,5.022056245000043,1.0860332041903422,0.0,3.891910550809624,-0.015607558,0.015607558,0.0,-0.015607558,0.015607558,5.022056245000043,1.0860332041903422,0.0,0.0,0.1,-50.22056245000043,1000.0,-10.86033204190342,1000.0,-1000.0,0.014995576820462911,-0.2,5.022056245000043,1.0860332041903422,0.014995576820462911,0.0,1000.0,-50.22056245000043,1000.0,-10.86033204190342,1000.0,0.0,0.0,0.0,0.0,0.015607558,0.015607558,0.015607558,-0.015607558,0.015607558
22.0,0.1,-50.08303392900043,1000.0,-9.957506176950016,1000.0,-0.012778387,0.012778387,0.1,0.012277339903055936,5.008303392900043,0.9957506176950017,0.0,3.9959459894049645,-0.012778387,0.012778387,0.0,-0.012778387,0.012778387,5.008303392900043,0.9957506176950017,0.0,0.0,0.1,-50.08303392900043,1000.0,-9.957506176950016,1000.0,-1000.0,0.012277339903055936,-0.2,5.008303392900043,0.9957506176950017,0.012277339903055936,0.0,1000.0,-50.08303392900043,1000.0,-9.957506176950016,1000.0,0.0,0.0,0.0,0.0,0.012778387,0.012778387,0.012778387,-0.012778387,0.012778387
23.0,0.1,-49.97043510000044,1000.0,-9.116908850525345,1000.0,-0.010462059,0.010462059,0.1,0.010051835744623061,4.997043510000044,0.9116908850525345,0.0,4.091265604947433,-0.010462059,0.010462059,0.0,-0.010462059,0.010462059,4.997043510000044,0.9116908850525345,0.0,0.0,0.1,-49.97043510000044,1000.0,-9.116908850525345,1000.0,-1000.0,0.010051835744623061,-0.2,4.997043510000044,0.9116908850525345,0.010051835744623061,0.0,1000.0,-49.97043510000044,1000.0,-9.116908850525345,1000.0,0.0,0.0,0.0,0.0,0.010462059,0.010462059,0.010462059,-0.010462059,0.010462059
24.0,0.1,-49.87824697500044,1000.0,-8.336911906065625,1000.0,-0.008565609,0.008565609,0.1,0.008229747049011225,4.987824697500044,0.8336911906065625,0.0,4.178484111893406,-0.008565609,0.008565609,0.0,-0.008565609,0.008565609,4.987824697500044,0.8336911906065625,0.0,0.0,0.1,-49.87824697500044,1000.0,-8.336911906065625,1000.0,-1000.0,0.008229747049011225,-0.2,4.987824697500044,0.8336911906065625,0.008229747049011225,0.0,1000.0,-49.87824697500044,1000.0,-8.336911906065625,1000.0,0.0,0.0,0.0,0.0,0.008565609,0.008565609,0.008565609,-0.008565609,0.008565609
25.0,0.1,-49.802769723000445,1000.0,-7.615263812935438,1000.0,-0.007012927,0.007012927,0.1,0.0067379469990781135,4.980276972300045,0.7615263812935438,0.0,4.258196646406424,-0.007012927,0.007012927,0.0,-0.007012927,0.007012927,4.980276972300045,0.7615263812935438,0.0,0.0,0.1,-49.802769723000445,1000.0,-7.615263812935438,1000.0,-1000.0,0.0067379469990781135,-0.2,4.980276972300045,0.7615263812935438,0.0067379469990781135,0.0,1000.0,-49.802769723000445,1000.0,-7.615263812935438,1000.0,0.0,0.0,0.0,0.0,0.007012927,0.007012927,0.007012927,-0.007012927,0.007012927
26.0,0.1,-49.74097417800044,1000.0,-6.949290076144809,1000.0,-0.005741699,0.005741699,0.1,0.005516564420754647,4.974097417800045,0.694929007614481,0.0,4.330973574585488,-0.005741699,0.005741699,0.0,-0.005741699,0.005741699,4.974097417800045,0.694929007614481,0.0,0.0,0.1,-49.74097417800044,1000.0,-6.949290076144809,1000.0,-1000.0,0.005516564420754647,-0.2,4.974097417800045,0.694929007614481,0.005516564420754647,0.0,1000.0,-49.74097417800044,1000.0,-6.949290076144809,1000.0,0.0,0.0,0.0,0.0,0.005741699,0.005741699,0.005741699,-0.005741699,0.005741699
27.0,0.1,-49.69038026100044,1000.0,-6.3360490029187995,1000.0,-0.004700906,0.004700906,0.1,0.004516580942607592,4.969038026100044,0.63360490029188,0.0,4.397357073608088,-0.004700906,0.004700906,0.0,-0.004700906,0.004700906,4.969038026100044,0.63360490029188,0.0,0.0,0.1,-49.69038026100044,1000.0,-6.3360490029187995,1000.0,-1000.0,0.004516580942607592,-0.2,4.969038026100044,0.63360490029188,0.004516580942607592,0.0,1000.0,-49.69038026100044,1000.0,-6.3360490029187995,1000.0,0.0,0.0,0.0,0.0,0.004700906,0.004700906,0.004700906,-0.004700906,0.004700906
28.0,0.1,-49.64895746600045,1000.0,-5.772451682055261,1000.0,-0.003848776,0.003848776,0.1,0.003697863716478731,4.964895746600045,0.5772451682055262,0.0,4.457859085194441,-0.003848776,0.003848776,0.0,-0.003848776,0.003848776,4.964895746600045,0.5772451682055262,0.0,0.0,0.1,-49.64895746600045,1000.0,-5.772451682055261,1000.0,-1000.0,0.003697863716478731,-0.2,4.964895746600045,0.5772451682055262,0.003697863716478731,0.0,1000.0,-49.64895746600045,1000.0,-5.772451682055261,1000.0,0.0,0.0,0.0,0.0,0.003848776,0.003848776,0.003848776,-0.003848776,0.003848776
29.0,0.1,-49.61504335000045,1000.0,-5.255353439910372,1000.0,-0.003151112,0.003151112,0.1,0.00302755474537235,4.961504335000045,0.5255353439910372,0.0,4.512960321008927,-0.003151112,0.003151112,0.0,-0.003151112,0.003151112,4.961504335000045,0.5255353439910372,0.0,0.0,0.1,-49.61504335000045,1000.0,-5.255353439910372,1000.0,-1000.0,0.00302755474537235,-0.2,4.961504335000045,0.5255353439910372,0.00302755474537235,0.0,1000.0,-49.61504335000045,1000.0,-5.255353439910372,1000.0,0.0,0.0,0.0,0.0,0.003151112,0.003151112,0.003151112,-0.003151112,0.003151112
30.0,0.1,-49.58727682100046,1000.0,-4.781622532156524,1000.0,-0.002579912,0.002579912,0.1,0.0024787521766635088,4.958727682100046,0.47816225321565237,0.0,4.563110064684312,-0.002579912,0.002579912,0.0,-0.002579912,0.002579912,4.958727682100046,0.47816225321565237,0.0,0.0,0.1,-49.58727682100046,1000.0,-4.781622532156524,1000.0,-1000.0,0.0024787521766635088,-0.2,4.958727682100046,0.47816225321565237,0.0024787521766635088,0.0,1000.0,-49.58727682100046,1000.0,-4.781622532156524,1000.0,0.0,0.0,0.0,0.0,0.002579912,0.002579912,0.002579912,-0.002579912,0.002579912
31.0,0.1,-49.564543514000476,1000.0,-4.3481908143605965,1000.0,-0.002112253,0.002112253,0.1,0.0020294306362933995,4.956454351400048,0.4348190814360597,0.0,4.608726567163905,-0.002112253,0.002112253,0.0,-0.002112253,0.002112253,4.956454351400048,0.4348190814360597,0.0,0.0,0.1,-49.564543514000476,1000.0,-4.3481908143605965,1000.0,-1000.0,0.0020294306362933995,-0.2,4.956454351400048,0.4348190814360597,0.0020294306362933995,0.0,1000.0,-49.564543514000476,1000.0,-4.3481908143605965,1000.0,0.0,0.0,0.0,0.0,0.002112253,0.002112253,0.002112253,-0.002112253,0.002112253
32.0,0.1,-49.54593105800048,1000.0,-3.9520901918017626,1000.0,-0.001729366,0.001729366,0.1,0.0016615572731720292,4.954593105800048,0.39520901918017626,0.0,4.650197875019787,-0.001729366,0.001729366,0.0,-0.001729366,0.001729366,4.954593105800048,0.39520901918017626,0.0,0.0,0.1,-49.54593105800048,1000.0,-3.9520901918017626,1000.0,-1000.0,0.0016615572731720292,-0.2,4.954593105800048,0.39520901918017626,0.0016615572731720292,0.0,1000.0,-49.54593105800048,1000.0,-3.9520901918017626,1000.0,0.0,0.0,0.0,0.0,0.001729366,0.001729366,0.001729366,-0.001729366,0.001729366
33.0,0.1,-49.53069246800048,1000.0,-3.590477881558641,1000.0,-0.001415885,0.001415885,0.1,0.0013603680375463435,4.953069246800048,0.35904778815586413,0.0,4.687882965044099,-0.001415885,0.001415885,0.0,-0.001415885,0.001415885,4.953069246800048,0.35904778815586413,0.0,0.0,0.1,-49.53069246800048,1000.0,-3.590477881558641,1000.0,-1000.0,0.0013603680375463435,-0.2,4.953069246800048,0.35904778815586413,0.0013603680375463435,0.0,1000.0,-49.53069246800048,1000.0,-3.590477881558641,1000.0,0.0,0.0,0.0,0.0,0.001415885,0.001415885,0.001415885,-0.001415885,0.001415885
34.0,0.1,-49.51821616300049,1000.0,-3.2606529744870913,1000.0,-0.001159229,0.001159229,0.1,0.0011137751478435447,4.951821616300049,0.32606529744870916,0.0,4.722113086251256,-0.001159229,0.001159229,0.0,-0.001159229,0.001159229,4.951821616300049,0.32606529744870916,0.0,0.0,0.1,-49.51821616300049,1000.0,-3.2606529744870913,1000.0,-1000.0,0.0011137751478435447,-0.2,4.951821616300049,0.32606529744870916,0.0011137751478435447,0.0,1000.0,-49.51821616300049,1000.0,-3.2606529744870913,1000.0,0.0,0.0,0.0,0.0,0.001159229,0.001159229,0.001159229,-0.001159229,0.001159229
35.0,0.1,-49.50800143000047,1000.0,-2.960066246709475,1000.0,-9.49096E-4,9.49096E-4,0.1,9.118819655534986E-4,4.9508001430000474,0.2960066246709475,0.0,4.753193232329017,-9.49096E-4,9.49096E-4,0.0,-9.49096E-4,9.49096E-4,4.9508001430000474,0.2960066246709475,0.0,0.0,0.1,-49.50800143000047,1000.0,-2.960066246709475,1000.0,-1000.0,9.118819655534986E-4,-0.2,4.9508001430000474,0.2960066246709475,9.118819655534986E-4,0.0,1000.0,-49.50800143000047,1000.0,-2.960066246709475,1000.0,0.0,0.0,0.0,0.0,9.49096E-4,9.49096E-4,9.49096E-4,-9.49096E-4,9.49096E-4
36.0,0.1,-49.499638314000464,1000.0,-2.6863248323853344,1000.0,-7.77054E-4,7.77054E-4,0.1,7.465858083758599E-4,4.949963831400047,0.26863248323853345,0.0,4.781403685361433,-7.77054E-4,7.77054E-4,0.0,-7.77054E-4,7.77054E-4,4.949963831400047,0.26863248323853345,0.0,0.0,0.1,-49.499638314000464,1000.0,-2.6863248323853344,1000.0,-1000.0,7.465858083758599E-4,-0.2,4.949963831400047,0.26863248323853345,7.465858083758599E-4,0.0,1000.0,-49.499638314000464,1000.0,-2.6863248323853344,1000.0,0.0,0.0,0.0,0.0,7.77054E-4,7.77054E-4,7.77054E-4,-7.77054E-4,7.77054E-4
37.0,0.1,-49.49279117400048,1000.0,-2.4371929680993785,1000.0,-6.36198E-4,6.36198E-4,0.1,6.112527611289146E-4,4.9492791174000486,0.24371929680993784,0.0,4.807001585790029,-6.36198E-4,6.36198E-4,0.0,-6.36198E-4,6.36198E-4,4.9492791174000486,0.24371929680993784,0.0,0.0,0.1,-49.49279117400048,1000.0,-2.4371929680993785,1000.0,-1000.0,6.112527611289146E-4,-0.2,4.9492791174000486,0.24371929680993784,6.112527611289146E-4,0.0,1000.0,-49.49279117400048,1000.0,-2.4371929680993785,1000.0,0.0,0.0,0.0,0.0,6.36198E-4,6.36198E-4,6.36198E-4,-6.36198E-4,6.36198E-4
38.0,0.1,-49.487185210000476,1000.0,-2.210589844116211,1000.0,-5.20875E-4,5.20875E-4,0.1,5.004514334400841E-4,4.948718521000048,0.22105898441162108,0.0,4.830222494588346,-5.20875E-4,5.20875E-4,0.0,-5.20875E-4,5.20875E-4,4.948718521000048,0.22105898441162108,0.0,0.0,0.1,-49.487185210000476,1000.0,-2.210589844116211,1000.0,-1000.0,5.004514334400841E-4,-0.2,4.948718521000048,0.22105898441162108,5.004514334400841E-4,0.0,1000.0,-49.487185210000476,1000.0,-2.210589844116211,1000.0,0.0,0.0,0.0,0.0,5.20875E-4,5.20875E-4,5.20875E-4,-5.20875E-4,5.20875E-4
39.0,0.1,-49.48259543400049,1000.0,-2.00458533751622,1000.0,-4.26457E-4,4.26457E-4,0.1,4.0973497897936787E-4,4.948259543400049,0.200458533751622,0.0,4.851281922848345,-4.26457E-4,4.26457E-4,0.0,-4.26457E-4,4.26457E-4,4.948259543400049,0.200458533751622,0.0,0.0,0.1,-49.48259543400049,1000.0,-2.00458533751622,1000.0,-1000.0,4.0973497897936787E-4,-0.2,4.948259543400049,0.200458533751622,4.0973497897936787E-4,0.0,1000.0,-49.48259543400049,1000.0,-2.00458533751622,1000.0,0.0,0.0,0.0,0.0,4.26457E-4,4.26457E-4,4.26457E-4,-4.26457E-4,4.26457E-4
40.0,0.1,-49.478837644000485,1000.0,-1.8173942482431507,1000.0,-3.49153E-4,3.49153E-4,0.1,3.3546262790218014E-4,4.947883764400049,0.18173942482431507,0.0,4.870376810775652,-3.49153E-4,3.49153E-4,0.0,-3.49153E-4,3.49153E-4,4.947883764400049,0.18173942482431507,0.0,0.0,0.1,-49.478837644000485,1000.0,-1.8173942482431507,1000.0,-1000.0,3.3546262790218014E-4,-0.2,4.947883764400049,0.18173942482431507,3.3546262790218014E-4,0.0,1000.0,-49.478837644000485,1000.0,-1.8173942482431507,1000.0,0.0,0.0,0.0,0.0,3.49153E-4,3.49153E-4,3.49153E-4,-3.49153E-4,3.49153E-4
41.0,0.1,-49.47576102500047,1000.0,-1.6473695384029436,1000.0,-2.85862E-4,2.85862E-4,0.1,2.746535699718812E-4,4.947576102500047,0.16473695384029438,0.0,4.887686943659672,-2.85862E-4,2.85862E-4,0.0,-2.85862E-4,2.85862E-4,4.947576102500047,0.16473695384029438,0.0,0.0,0.1,-49.47576102500047,1000.0,-1.6473695384029436,1000.0,-1000.0,2.746535699718812E-4,-0.2,4.947576102500047,0.16473695384029438,2.746535699718812E-4,0.0,1000.0,-49.47576102500047,1000.0,-1.6473695384029436,1000.0,0.0,0.0,0.0,0.0,2.85862E-4,2.85862E-4,2.85862E-4,-2.85862E-4,2.85862E-4
