time,dt,lb_EX_A,ub_EX_A,lb_EX_C,ub_EX_C,pEX_A,pEX_C,k_R4,ub_R1,A,C,dummy_S,D,EX_A,EX_C,R4,update__pEX_A,update__pEX_C,update__A,update__C,update__update_A,update__update_C,bounds__dt,bounds__lb_EX_A,bounds__ub_EX_A,bounds__lb_EX_C,bounds__ub_EX_C,bounds__lb_default,bounds__ub_R1,bounds__k1,bounds__A,bounds__C,fba__ub_R1,fba__zero,fba__ub_default,fba__lb_EX_A,fba__ub_EX_A,fba__lb_EX_C,fba__ub_EX_C,fba__A,fba__C,fba__B1,fba__B2,fba__R1,fba__R2,fba__R3,fba__EX_A,fba__EX_C
32.0,5.0,-0.4921450585999997,1000.0,-0.12436776440146682,1000.0,-0.003027554,0.003027554,0.1,0.001661557087472759,2.4607252929999985,0.6218388220073341,0.0,6.917435884992666,-0.003027554,0.003027554,0.0,-0.003027554,0.003027554,2.4607252929999985,0.6218388220073341,0.0,0.0,5.0,-0.4921450585999997,1000.0,-0.12436776440146682,1000.0,-1000.0,0.001661557087472759,-0.2,2.4607252929999985,0.6218388220073341,0.001661557087472759,0.0,1000.0,-0.4921450585999997,1000.0,-0.12436776440146682,1000.0,0.0,0.0,0.0,0.0,0.003027554,0.003027554,0.003027554,-0.003027554,0.003027554
33.0,5.0,-0.4915395477999998,1000.0,-0.11310882653548451,1000.0,-0.003027554,0.003027554,0.1,0.0013603678822903544,2.457697738999999,0.5655441326774225,0.0,6.976758128322578,-0.003027554,0.003027554,0.0,-0.003027554,0.003027554,2.457697738999999,0.5655441326774225,0.0,0.0,5.0,-0.4915395477999998,1000.0,-0.11310882653548451,1000.0,-1000.0,0.0013603678822903544,-0.2,2.457697738999999,0.5655441326774225,0.0013603678822903544,0.0,1000.0,-0.4915395477999998,1000.0,-0.11310882653548451,1000.0,0.0,0.0,0.0,0.0,0.003027554,0.003027554,0.003027554,-0.003027554,0.003027554
34.0,5.0,-0.4909340369999999,1000.0,-0.1029213182674866,1000.0,-0.003027554,0.003027554,0.1,0.0011137750181916218,2.4546701849999994,0.514606591337433,0.0,7.030723223662567,-0.003027554,0.003027554,0.0,-0.003027554,0.003027554,2.4546701849999994,0.514606591337433,0.0,0.0,5.0,-0.4909340369999999,1000.0,-0.1029213182674866,1000.0,-1000.0,0.0011137750181916218,-0.2,2.4546701849999994,0.514606591337433,0.0011137750181916218,0.0,1000.0,-0.4909340369999999,1000.0,-0.1029213182674866,1000.0,0.0,0.0,0.0,0.0,0.003027554,0.003027554,0.003027554,-0.003027554,0.003027554
35.0,5.0,-0.4907112819999999,1000.0,-0.09333903928843215,1000.0,-0.001113775,0.001113775,0.1,9.118818573794838E-4,2.4535564099999996,0.4666951964421608,0.0,7.079748393557839,-0.001113775,0.001113775,0.0,-0.001113775,0.001113775,2.4535564099999996,0.4666951964421608,0.0,0.0,5.0,-0.4907112819999999,1000.0,-0.09333903928843215,1000.0,-1000.0,9.118818573794838E-4,-0.2,2.4535564099999996,0.4666951964421608,9.118818573794838E-4,0.0,1000.0,-0.4907112819999999,1000.0,-0.09333903928843215,1000.0,0.0,0.0,0.0,0.0,0.001113775,0.001113775,0.001113775,-0.001113775,0.001113775
36.0,5.0,-0.49048852699999995,1000.0,-0.08466863471851446,1000.0,-0.001113775,0.001113775,0.1,7.46585718215332E-4,2.4524426349999997,0.4233431735925723,0.0,7.124214191407428,-0.001113775,0.001113775,0.0,-0.001113775,0.001113775,2.4524426349999997,0.4233431735925723,0.0,0.0,5.0,-0.49048852699999995,1000.0,-0.08466863471851446,1000.0,-1000.0,7.46585718215332E-4,-0.2,2.4524426349999997,0.4233431735925723,7.46585718215332E-4,0.0,1000.0,-0.49048852699999995,1000.0,-0.08466863471851446,1000.0,0.0,0.0,0.0,0.0,0.001113775,0.001113775,0.001113775,-0.001113775,0.001113775
37.0,5.0,-0.490265772,1000.0,-0.0768233282344827,1000.0,-0.001113775,0.001113775,0.1,6.112526860544859E-4,2.45132886,0.38411664117241345,0.0,7.164554498827588,-0.001113775,0.001113775,0.0,-0.001113775,0.001113775,2.45132886,0.38411664117241345,0.0,0.0,5.0,-0.490265772,1000.0,-0.0768233282344827,1000.0,-1000.0,6.112526860544859E-4,-0.2,2.45132886,0.38411664117241345,6.112526860544859E-4,0.0,1000.0,-0.490265772,1000.0,-0.0768233282344827,1000.0,0.0,0.0,0.0,0.0,0.001113775,0.001113775,0.001113775,-0.001113775,0.001113775
38.0,5.0,-0.49004301699999997,1000.0,-0.06972460137206422,1000.0,-0.001113775,0.001113775,0.1,5.004513709822211E-4,2.450215085,0.3486230068603211,0.0,7.201161908139681,-0.001113775,0.001113775,0.0,-0.001113775,0.001113775,2.450215085,0.3486230068603211,0.0,0.0,5.0,-0.49004301699999997,1000.0,-0.06972460137206422,1000.0,-1000.0,5.004513709822211E-4,-0.2,2.450215085,0.3486230068603211,5.004513709822211E-4,0.0,1000.0,-0.49004301699999997,1000.0,-0.06972460137206422,1000.0,0.0,0.0,0.0,0.0,0.001113775,0.001113775,0.001113775,-0.001113775,0.001113775
39.0,5.0,-0.48982026199999995,1000.0,-0.06330140768678318,1000.0,-0.001113775,0.001113775,0.1,4.0973492705847657E-4,2.4491013099999996,0.31650703843391587,0.0,7.234391651566086,-0.001113775,0.001113775,0.0,-0.001113775,0.001113775,2.4491013099999996,0.31650703843391587,0.0,0.0,5.0,-0.48982026199999995,1000.0,-0.06330140768678318,1000.0,-1000.0,4.0973492705847657E-4,-0.2,2.4491013099999996,0.31650703843391587,4.0973492705847657E-4,0.0,1000.0,-0.48982026199999995,1000.0,-0.06330140768678318,1000.0,0.0,0.0,0.0,0.0,0.001113775,0.001113775,0.001113775,-0.001113775,0.001113775
40.0,5.0,-0.489738315,1000.0,-0.057355465168797734,1000.0,-4.09735E-4,4.09735E-4,0.1,3.354625847627007E-4,2.448691575,0.2867773258439887,0.0,7.264531099156013,-4.09735E-4,4.09735E-4,0.0,-4.09735E-4,4.09735E-4,2.448691575,0.2867773258439887,0.0,0.0,5.0,-0.489738315,1000.0,-0.057355465168797734,1000.0,-1000.0,3.354625847627007E-4,-0.2,2.448691575,0.2867773258439887,3.354625847627007E-4,0.0,1000.0,-0.489738315,1000.0,-0.057355465168797734,1000.0,0.0,0.0,0.0,0.0,4.09735E-4,4.09735E-4,4.09735E-4,-4.09735E-4,4.09735E-4
41.0,5.0,-0.489656368,1000.0,-0.05197535389322133,1000.0,-4.09735E-4,4.09735E-4,0.1,2.7465353414926326E-4,2.44828184,0.25987676946610666,0.0,7.291841390533895,-4.09735E-4,4.09735E-4,0.0,-4.09735E-4,4.09735E-4,2.44828184,0.25987676946610666,0.0,0.0,5.0,-0.489656368,1000.0,-0.05197535389322133,1000.0,-1000.0,2.7465353414926326E-4,-0.2,2.44828184,0.25987676946610666,2.7465353414926326E-4,0.0,1000.0,-0.489656368,1000.0,-0.05197535389322133,1000.0,0.0,0.0,0.0,0.0,4.09735E-4,4.09735E-4,4.09735E-4,-4.09735E-4,4.09735E-4
42.0,5.0,-0.4895744209999999,1000.0,-0.04710722789804334,1000.0,-4.09735E-4,4.09735E-4,0.1,2.248672944464993E-4,2.4478721049999996,0.2355361394902167,0.0,7.316591755509785,-4.09735E-4,4.09735E-4,0.0,-4.09735E-4,4.09735E-4,2.4478721049999996,0.2355361394902167,0.0,0.0,5.0,-0.4895744209999999,1000.0,-0.04710722789804334,1000.0,-1000.0,2.248672944464993E-4,-0.2,2.4478721049999996,0.2355361394902167,2.248672944464993E-4,0.0,1000.0,-0.4895744209999999,1000.0,-0.04710722789804334,1000.0,0.0,0.0,0.0,0.0,4.09735E-4,4.09735E-4,4.09735E-4,-4.09735E-4,4.09735E-4
43.0,5.0,-0.48949247399999996,1000.0,-0.04270236534203091,1000.0,-4.09735E-4,4.09735E-4,0.1,1.8410576900056833E-4,2.4474623699999998,0.21351182671015456,0.0,7.339025803289847,-4.09735E-4,4.09735E-4,0.0,-4.09735E-4,4.09735E-4,2.4474623699999998,0.21351182671015456,0.0,0.0,5.0,-0.48949247399999996,1000.0,-0.04270236534203091,1000.0,-1000.0,1.8410576900056833E-4,-0.2,2.4474623699999998,0.21351182671015456,1.8410576900056833E-4,0.0,1000.0,-0.48949247399999996,1000.0,-0.04270236534203091,1000.0,0.0,0.0,0.0,0.0,4.09735E-4,4.09735E-4,4.09735E-4,-4.09735E-4,4.09735E-4
44.0,5.0,-0.489410527,1000.0,-0.03871668088016483,1000.0,-4.09735E-4,4.09735E-4,0.1,1.5073305463813547E-4,2.447052635,0.19358340440082417,0.0,7.359363960599178,-4.09735E-4,4.09735E-4,0.0,-4.09735E-4,4.09735E-4,2.447052635,0.19358340440082417,0.0,0.0,5.0,-0.489410527,1000.0,-0.03871668088016483,1000.0,-1000.0,1.5073305463813547E-4,-0.2,2.447052635,0.19358340440082417,1.5073305463813547E-4,0.0,1000.0,-0.489410527,1000.0,-0.03871668088016483,1000.0,0.0,0.0,0.0,0.0,4.09735E-4,4.09735E-4,4.09735E-4,-4.09735E-4,4.09735E-4
45.0,5.0,-0.4893803804,1000.0,-0.035060989844560124,1000.0,-1.50733E-4,1.50733E-4,0.1,1.2340978712386348E-4,2.446901902,0.17530494922280063,0.0,7.377793148777203,-1.50733E-4,1.50733E-4,0.0,-1.50733E-4,1.50733E-4,2.446901902,0.17530494922280063,0.0,0.0,5.0,-0.4893803804,1000.0,-0.035060989844560124,1000.0,-1000.0,1.2340978712386348E-4,-0.2,2.446901902,0.17530494922280063,1.2340978712386348E-4,0.0,1000.0,-0.4893803804,1000.0,-0.035060989844560124,1000.0,0.0,0.0,0.0,0.0,1.50733E-4,1.50733E-4,1.50733E-4,-1.50733E-4,1.50733E-4
46.0,5.0,-0.4893502337999999,1000.0,-0.03175318380685889,1000.0,-1.50733E-4,1.50733E-4,0.1,1.0103938777549268E-4,2.4467511689999997,0.15876591903429446,0.0,7.394482911965708,-1.50733E-4,1.50733E-4,0.0,-1.50733E-4,1.50733E-4,2.4467511689999997,0.15876591903429446,0.0,0.0,5.0,-0.4893502337999999,1000.0,-0.03175318380685889,1000.0,-1000.0,1.0103938777549268E-4,-0.2,2.4467511689999997,0.15876591903429446,1.0103938777549268E-4,0.0,1000.0,-0.4893502337999999,1000.0,-0.03175318380685889,1000.0,0.0,0.0,0.0,0.0,1.50733E-4,1.50733E-4,1.50733E-4,-1.50733E-4,1.50733E-4
47.0,5.0,-0.48932008719999986,1000.0,-0.028760157132423338,1000.0,-1.50733E-4,1.50733E-4,0.1,8.272405390269435E-5,2.4466004359999993,0.14380078566211668,0.0,7.4095987783378865,-1.50733E-4,1.50733E-4,0.0,-1.50733E-4,1.50733E-4,2.4466004359999993,0.14380078566211668,0.0,0.0,5.0,-0.48932008719999986,1000.0,-0.028760157132423338,1000.0,-1000.0,8.272405390269435E-5,-0.2,2.4466004359999993,0.14380078566211668,8.272405390269435E-5,0.0,1000.0,-0.48932008719999986,1000.0,-0.028760157132423338,1000.0,0.0,0.0,0.0,0.0,1.50733E-4,1.50733E-4,1.50733E-4,-1.50733E-4,1.50733E-4
48.0,5.0,-0.4892899405999998,1000.0,-0.026051954604287008,1000.0,-1.50733E-4,1.50733E-4,0.1,6.772872683431172E-5,2.446449702999999,0.13025977302143504,0.0,7.423290523978568,-1.50733E-4,1.50733E-4,0.0,-1.50733E-4,1.50733E-4,2.446449702999999,0.13025977302143504,0.0,0.0,5.0,-0.4892899405999998,1000.0,-0.026051954604287008,1000.0,-1000.0,6.772872683431172E-5,-0.2,2.446449702999999,0.13025977302143504,6.772872683431172E-5,0.0,1000.0,-0.4892899405999998,1000.0,-0.026051954604287008,1000.0,0.0,0.0,0.0,0.0,1.50733E-4,1.50733E-4,1.50733E-4,-1.50733E-4,1.50733E-4
49.0,5.0,-0.4892597939999998,1000.0,-0.023601471621274555,1000.0,-1.50733E-4,1.50733E-4,0.1,5.545159143219617E-5,2.446298969999999,0.11800735810637278,0.0,7.43569367189363,-1.50733E-4,1.50733E-4,0.0,-1.50733E-4,1.50733E-4,2.446298969999999,0.11800735810637278,0.0,0.0,5.0,-0.4892597939999998,1000.0,-0.023601471621274555,1000.0,-1000.0,5.545159143219617E-5,-0.2,2.446298969999999,0.11800735810637278,5.545159143219617E-5,0.0,1000.0,-0.4892597939999998,1000.0,-0.023601471621274555,1000.0,0.0,0.0,0.0,0.0,1.50733E-4,1.50733E-4,1.50733E-4,-1.50733E-4,1.50733E-4
50.0,5.0,-0.4892487035999998,1000.0,-0.021366048554091,1000.0,-5.5452E-5,5.5452E-5,0.1,4.539992313560979E-5,2.446243517999999,0.106830242770455,0.0,7.4469262392295485,-5.5452E-5,5.5452E-5,0.0,-5.5452E-5,5.5452E-5,2.446243517999999,0.106830242770455,0.0,0.0,5.0,-0.4892487035999998,1000.0,-0.021366048554091,1000.0,-1000.0,4.539992313560979E-5,-0.2,2.446243517999999,0.106830242770455,4.539992313560979E-5,0.0,1000.0,-0.4892487035999998,1000.0,-0.021366048554091,1000.0,0.0,0.0,0.0,0.0,5.5452E-5,5.5452E-5,5.5452E-5,-5.5452E-5,5.5452E-
