,time,[Ac],[C1__Ac],[C1__Glcxt],[C1__O2],[C1__X],[Glcxt],[O2],[X],[dummy],C1__v1,C1__v2,C1__v3,C1__v4,C2__a_uptake,C2__g_uptake,C2__growth,C2__o_uptake,a_uptake,g_uptake,growth,o2_transport,o_uptake,C1__default_max,C1__default_min,C1__default_neg_min,C2__Km,C3__Km,C3__max_X,Km,X_max,X_min,a_rate_uptake,a_uptake_max,a_uptake_min,dt,g_rate_uptake,g_uptake_max,g_uptake_min,o_rate_uptake,o_uptake_max,o_uptake_min,x_rate_growth
2.21,2.21,0.3856592161285454,0.0,0.0,0.0,0.0,10.706634779686006,0.1903947302257558,0.011233175961450235,0.0,0.03890291759933403,1.055603551394993,0.0,0.0,0.017231040860564675,0.11217460294680742,0.012294783757158853,0.16849763942175355,1.5339420409417408,9.986009596196636,1.0945064689943271,0.14703952330683154,15.000000000000002,1000.0,0.0,-1000.0,0.001,0.015,0.022178240651393507,0.015,1000.0,-1000.0,1.5339420409417408,1000.0,-1000.0,0.01,9.986009596196636,9.986009596196636,0.0,15.000000000000002,15.0,0.0,1.0945064689943271
2.22,2.22,0.38548595929590207,0.0,0.0,0.0,0.0,10.705506872407106,0.1901789704741247,0.011356799096526036,0.0,0.03890297503632253,1.0556033957994355,0.0,0.0,0.017420697304892836,0.11340908804352784,0.012430088963449527,0.17035198644789049,1.5339443056821973,9.98600812426266,1.094506370835758,0.1486577214440648,14.999999999999995,1000.0,0.0,-1000.0,0.001,0.015,0.022301862804883617,0.015,1000.0,-1000.0,1.5339443056821973,1000.0,-1000.0,0.01,9.98600812426266,9.98600812426266,0.0,14.999999999999995,15.0,0.0,1.094506370835758
2.23,2.23,0.3853107954819209,0.0,0.0,0.0,0.0,10.704366552473056,0.1899608362632526,0.011481782715313247,0.0,0.03890303311769467,1.0556032384582577,0.0,0.0,0.017612441510222537,0.1146571583861054,0.012566883190782717,0.17222674072969874,1.5339465958307008,9.986006635815118,1.0945062715759524,0.15029372802560537,15.000000000000002,1000.0,0.0,-1000.0,0.001,0.015,0.022426845431072772,0.015,1000.0,-1000.0,1.5339465958307008,1000.0,-1000.0,0.01,9.986006635815118,9.986006635815118,0.0,15.000000000000002,15.0,0.0,1.0945062715759524
2.24,2.24,0.38513370369432387,0.0,0.0,0.0,0.0,10.703213683285238,0.18974030146229406,0.011608141789805519,0.0,0.03890309185081701,1.0556030793515014,0.0,0.0,0.01780629646507277,0.11591896347048707,0.012705182825133667,0.17412212684708273,1.5339489116777145,9.986005130665204,1.0945061712023185,0.15194773903279446,14.999999999999995,1000.0,0.0,-1000.0,0.001,0.015,0.022553203501828704,0.015,1000.0,-1000.0,1.5339489116777145,1000.0,-1000.0,0.01,9.986005130665204,9.986005130665204,0.0,14.999999999999995,15.0,0.0,1.0945061712023185
2.25,2.25,0.38495466270968426,0.0,0.0,0.0,0.0,10.70204812674186,0.18951733965284714,0.011735891456756202,0.0,0.038903151243145015,1.0556029184589726,0.0,0.0,0.018002285411233068,0.11719465443756215,0.012845004432784891,0.17603837185134305,1.533951253517208,9.986003608621882,1.0945060697021176,0.15361995260364636,15.000000000000002,1000.0,0.0,-1000.0,0.001,0.015,0.022680952153777377,0.015,1000.0,-1000.0,1.533951253517208,1000.0,-1000.0,0.01,9.986003608621882,9.986003608621882,0.0,15.000000000000002,15.0,0.0,1.0945060697021176
2.2600000000000002,2.2600000000000002,0.38477365107088163,0.0,0.0,0.0,0.0,10.700869743221428,0.18929192412578907,0.011865047019491329,0.0,0.0389032113022207,1.0556027557602377,0.0,0.0,0.01820043184655547,0.11848438409125851,0.012986364762309896,0.17797570529236986,1.5339536216465621,9.98600206949185,1.0945059670624584,0.1553105690565819,14.999999999999995,1000.0,0.0,-1000.0,0.001,0.015,0.022810106690115912,0.015,1000.0,-1000.0,1.5339536216465621,1000.0,-1000.0,0.01,9.98600206949185,9.98600206949185,0.0,14.999999999999995,15.0,0.0,1.0945059670624584
2.27,2.27,0.38459064708452606,0.0,0.0,0.0,0.0,10.699678391566012,0.18906402787807677,0.01199562394974254,0.0,0.03890327203567726,1.0556025912346203,0.0,0.0,0.0184007595277807,0.11978830691683785,0.013129280746578815,0.17993435924613807,1.5339560163667545,9.986000513079508,1.0945058632702975,0.15701979091442414,14.999999999999998,1000.0,0.0,-1000.0,0.001,0.015,0.022940682582445516,0.015,1000.0,-1000.0,1.5339560163667545,1000.0,-1000.0,0.01,9.986000513079508,9.986000513079508,0.0,14.999999999999998,15.0,0.0,1.0945058632702975
2.2800000000000002,2.2800000000000002,0.38440562881835605,0.0,0.0,0.0,0.0,10.698473929064358,0.18883362360951275,0.012127637889500055,0.0,0.03890333345123764,1.0556024248611982,0.0,0.0,0.018603292473392465,0.12110657909939083,0.013273769504785886,0.1819145683425008,1.5339584379823001,9.985998939186935,1.0945057583124358,0.1587478229286543,14.999999999999998,1000.0,0.0,-1000.0,0.001,0.015,0.023072695472624416,0.015,1000.0,-1000.0,1.5339584379823001,1000.0,-1000.0,0.01,9.985998939186935,9.985998939186935,0.0,14.999999999999998,15.0,0.0,1.0945057583124358
2.29,2.29,0.38421857409860527,0.0,0.0,0.0,0.0,10.697256211434759,0.1886006837194747,0.012261104652886457,0.0,0.038903395556716854,1.055602256618801,0.0,0.0,0.01880805496650581,0.1224393585425401,0.013419848344499769,0.18391656979329682,1.5339608868013455,9.985997347613859,1.0945056521755179,0.16049487210393976,14.999999999999998,1000.0,0.0,-1000.0,0.001,0.015,0.023206161174641637,0.015,1000.0,-1000.0,1.5339608868013455,1000.0,-1000.0,0.01,9.985997347613859,9.985997347613859,0.0,14.999999999999998,15.0,0.0,1.0945056521755179
2.3000000000000003,2.3000000000000003,0.3840294605073431,0.0,0.0,0.0,0.0,10.696025092807815,0.18836518030360938,0.01239604022805052,0.0,0.03890345836002277,1.055602086486006,0.0,0.0,0.01901507155778578,0.12378680488734288,0.013567534763735725,0.18594060342075774,1.533963363135698,9.985995738157618,1.0945055448460288,0.1622611477229296,14.999999999999995,1000.0,0.0,-1000.0,0.001,0.015,0.02334109567651081,0.015,1000.0,-1000.0,1.533963363135698,1000.0,-1000.0,0.01,9.985995738157618,9.985995738157618,0.0,14.999999999999995,15.0,0.0,1.0945055448460288
2.31,2.31,0.3838382653797837,0.0,0.0,0.0,0.0,10.694780425708945,0.18812708515049079,0.012532460779082122,0.0,0.03890352186915799,1.0556019144411353,0.0,0.0,0.019224367068399216,0.12514907953140425,0.013716846453050916,0.1879869116862318,1.5339658673008996,9.985994110613142,1.0945054363102933,0.16404686137131905,14.999999999999998,1000.0,0.0,-1000.0,0.001,0.015,0.023477515142185053,0.015,1000.0,-1000.0,1.5339658673008996,1000.0,-1000.0,0.01,9.985994110613142,9.985994110613142,0.0,14.999999999999998,15.0,0.0,1.0945054363102933
2.32,2.32,0.3836449658015667,0.0,0.0,0.0,0.0,10.693522061040731,0.1878863697382404,0.012670382647948333,0.0,0.03890358609221951,1.0556017404622535,0.0,0.0,0.019435966592998368,0.1265263456482016,0.013867801297662819,0.190055739719225,1.5339683996162152,9.985992464772918,1.094505326554473,0.16585222696319685,14.999999999999998,1000.0,0.0,-1000.0,0.001,0.015,0.023615435913493063,0.015,1000.0,-1000.0,1.5339683996162152,1000.0,-1000.0,0.01,9.985992464772918,9.985992464772918,0.0,14.999999999999998,15.0,0.0,1.094505326554473
2.33,2.33,0.3834495386060062,0.0,0.0,0.0,0.0,10.692249848065051,0.18764300523111116,0.012809822356450791,0.0,0.03890365103740169,1.0556015645271621,0.0,0.0,0.019649895502739042,0.12791876820662113,0.014020417379590942,0.1921473353467618,1.5339709604047487,9.985990800426954,1.0945052155645638,0.16767746076666623,14.999999999999995,1000.0,0.0,-1000.0,0.001,0.015,0.02375487451209643,0.015,1000.0,-1000.0,1.5339709604047487,1000.0,-1000.0,0.01,9.985990800426954,9.985990800426954,0.0,14.999999999999995,15.0,0.0,1.0945052155645638
2.34,2.34,0.38325196037131215,0.0,0.0,0.0,0.0,10.690963634385037,0.18739696247603352,0.01295079660820432,0.0,0.03890371671299689,1.0556013866133986,0.0,0.0,0.019866179448330537,0.1293265139907068,0.014174712979821803,0.19426194912306483,1.5339735499934672,9.985989117362752,1.0945051033263955,0.16952278142974855,15.000000000000002,1000.0,0.0,-1000.0,0.001,0.015,0.023895847641468276,0.015,1000.0,-1000.0,1.5339735499934672,1000.0,-1000.0,0.01,9.985989117362752,9.985989117362752,0.0,15.000000000000002,15.0,0.0,1.0945051033263955
2.35,2.35,0.38305220741777823,0.0,0.0,0.0,0.0,10.689663265926818,0.187148211999124,0.01309332229063762,0.0,0.03890378312739524,1.0556012066982323,0.0,0.0,0.020084844363119362,0.13074975161962896,0.014330706580497992,0.19639983435956423,1.5339761687131943,9.985987415365278,1.0945049898256276,0.17138841000657004,14.999999999999995,1000.0,0.0,-1000.0,0.001,0.015,0.024038372188893896,0.015,1000.0,-1000.0,1.5339761687131943,1000.0,-1000.0,0.01,9.985987415365278,9.985987415365278,0.0,14.999999999999995,15.0,0.0,1.0945049898256276
2.36,2.36,0.38285025580494036,0.0,0.0,0.0,0.0,10.688348586921082,0.18689672400215396,0.01323741647701597,0.0,0.03890385028908904,1.0556010247586596,0.0,0.0,0.020305916466209387,0.13218865156787282,0.014488416867131374,0.19856124715523954,1.533978816898781,9.98598569421692,1.0945048750477486,0.17327456998384527,14.999999999999998,1000.0,0.0,-1000.0,0.001,0.015,0.024182465227493455,0.015,1000.0,-1000.0,1.533978816898781,1000.0,-1000.0,0.01,9.98598569421692,9.98598569421692,0.0,14.999999999999998,15.0,0.0,1.0945048750477486
2.37,2.37,0.3826460813287033,0.0,0.0,0.0,0.0,10.687019439884388,0.18664246835898124,0.013383096428485968,0.0,0.038903918206670496,1.0556008407714026,0.0,0.0,0.020529422265612777,0.13364338618564678,0.014647862730840344,0.20074644642728937,1.5339814948890176,9.985983953697469,1.094504758978073,0.17518148730764066,14.99999999999999,1000.0,0.0,-1000.0,0.001,0.015,0.024328144018266697,0.015,1000.0,-1000.0,1.5339814948890176,1000.0,-1000.0,0.01,9.985983953697469,9.985983953697469,0.0,14.99999999999999,15.0,0.0,1.094504758978073
2.38,2.38,0.3824396595184343,0.0,0.0,0.0,0.0,10.685675665600334,0.1863854146119399,0.013530379596144072,0.0,0.03890398688883653,1.055600654712904,0.0,0.0,0.02075538856144147,0.13511412971952796,0.01480906327061317,0.20295569394216106,1.5339842030268243,9.985982193584073,1.0945046416017405,0.1771093904104508,14.999999999999998,1000.0,0.0,-1000.0,0.001,0.015,0.024475426012161478,0.015,1000.0,-1000.0,1.5339842030268243,1000.0,-1000.0,0.01,9.985982193584073,9.985982193584073,0.0,14.999999999999998,15.0,0.0,1.0945046416017405
2.39,2.39,0.38223096563403114,0.0,0.0,0.0,0.0,10.6843171031005,0.18612553196819734,0.013679283623123331,0.0,0.03890405634438626,1.0556004665593244,0.0,0.0,0.02098384244912306,0.13660105833328934,0.014972037795591144,0.20518925434684981,1.5339869416591503,9.985980413651209,1.0945045229037107,0.1790585102385199,14.99999999999999,1000.0,0.0,-1000.0,0.001,0.015,0.02462432885216044,0.015,1000.0,-1000.0,1.5339869416591503,1000.0,-1000.0,0.01,9.985980413651209,9.985980413651209,0.0,14.99999999999999,15.0,0.0,1.0945045229037107
2.4,2.4,0.3820199746629469,0.0,0.0,0.0,0.0,10.682943589645147,0.18586278929606087,0.013829826346709768,0.0,0.03890412658222634,1.0556002762865382,0.0,0.0,0.02121481132266674,0.13810435012902267,0.015136805827384282,0.20744739520064645,1.5339897111371845,9.985978613670651,1.0945044028687645,0.1810290802795434,14.999999999999995,1000.0,0.0,-1000.0,0.001,0.015,0.024774870375397412,0.015,1000.0,-1000.0,1.5339897111371845,1000.0,-1000.0,0.01,9.985978613670651,9.985978613670651,0.0,14.999999999999995,15.0,0.0,1.0945044028687645
2.41,2.41,0.38180666131719093,0.0,0.0,0.0,0.0,10.681554960703716,0.1855971551212506,0.013982025800477652,0.0,0.03890419761136934,1.0556000838701294,0.0,0.0,0.021448322877954926,0.13962418516844963,0.015303387102407568,0.20973038700716476,1.533992511816293,9.985976793411425,1.0945042814814987,0.1830213365906204,14.999999999999998,1000.0,0.0,-1000.0,0.001,0.015,0.02492706861529264,0.015,1000.0,-1000.0,1.533992511816293,1000.0,-1000.0,0.01,9.985976793411425,9.985976793411425,0.0,14.999999999999998,15.0,0.0,1.0945042814814987
2.42,2.42,0.38159100003029195,0.0,0.0,0.0,0.0,10.680151049935164,0.18532859762312992,0.014135900216449409,0.0,0.038904269440936244,1.0555998892853893,0.0,0.0,0.021684405116075237,0.14116074549447907,0.015471801574244243,0.21203850324674112,1.533995344056116,9.985974952639783,1.0945041587263256,0.18503551782652555,14.999999999999998,1000.0,0.0,-1000.0,0.001,0.015,0.025080941803712665,0.015,1000.0,-1000.0,1.533995344056116,1000.0,-1000.0,0.01,9.985974952639783,9.985974952639783,0.0,14.999999999999998,15.0,0.0,1.0945041587263256
2.43,2.43,0.3813729649542301,0.0,0.0,0.0,0.0,10.67873168916801,0.1850570846308938,0.014291468027279156,0.0,0.03890434208015786,1.055599692507312,0.0,0.0,0.021923086346688568,0.14271421515299962,0.015642069416034864,0.21437202040918726,1.5339982082206245,9.98597309111917,1.0945040345874697,0.1870718652682965,14.999999999999995,1000.0,0.0,-1000.0,0.001,0.015,0.025236508373153853,0.015,1000.0,-1000.0,1.5339982082206245,1000.0,-1000.0,0.01,9.98597309111917,9.98597309111917,0.0,14.999999999999995,15.0,0.0,1.0945040345874697
2.44,2.44,0.3811525299563344,0.0,0.0,0.0,0.0,10.677296708380196,0.18478258361971572,0.014448747868460343,0.0,0.03890441553837683,1.055599493510589,0.0,0.0,0.02216439519143493,0.1442847802149126,0.01581421102289276,0.21673121802690512,1.5340011046781983,9.985971208610172,1.0945039090489659,0.189130622852132,14.999999999999998,1000.0,0.0,-1000.0,0.001,0.015,0.025393786958950004,0.015,1000.0,-1000.0,1.5340011046781983,1000.0,-1000.0,0.01,9.985971208610172,9.985971208610172,0.0,14.999999999999998,15.0,0.0,1.0945039090489659
2.45,2.45,0.38092966861614513,0.0,0.0,0.0,0.0,10.675845935678755,0.1845050617068524,0.014607758580557743,0.0,0.038904489825047406,1.0555992922696082,0.0,0.0,0.022408360587375793,0.14587262879840823,0.015988247014346108,0.21911637870836612,1.5340040338016192,9.985969304870496,1.0945037820946557,0.19121203719860688,14.999999999999998,1000.0,0.0,-1000.0,0.001,0.015,0.025552796401504298,0.015,1000.0,-1000.0,1.5340040338016192,1000.0,-1000.0,0.01,9.985969304870496,9.985969304870496,0.0,14.999999999999998,15.0,0.0,1.0945037820946557
2.46,2.46,0.38070435422224275,0.0,0.0,0.0,0.0,10.674379197279189,0.18422448564770552,0.01476851921146381,0.0,0.03890456494973833,1.0555990887584483,0.0,0.0,0.02265501179047599,0.14747795109148465,0.01616419823680669,0.2215277881719571,1.5340069959681824,9.985967379654921,1.0945036537081867,0.19331635764220853,14.999999999999995,1000.0,0.0,-1000.0,0.001,0.015,0.025713555748545676,0.015,1000.0,-1000.0,1.5340069959681824,1000.0,-1000.0,0.01,9.985967379654921,9.985967379654921,0.0,14.999999999999995,15.0,0.0,1.0945036537081867
2.47,2.47,0.38047655976903494,0.0,0.0,0.0,0.0,10.672896317484646,0.1839408218318309,0.014931049018684828,0.0,0.038904640922134706,1.0555988829508736,0.0,0.0,0.022904378379131247,0.14910093937476387,0.016342085766071168,0.22396573528027244,1.5340099915597714,9.985965432715265,1.0945035238730083,0.1954438362612683,15.000000000000002,1000.0,0.0,-1000.0,0.001,0.015,0.02587608425741491,0.015,1000.0,-1000.0,1.5340099915597714,1000.0,-1000.0,0.01,9.985965432715265,9.985965432715265,0.0,15.000000000000002,15.0,0.0,1.0945035238730083
2.48,2.48,0.3802462579535388,0.0,0.0,0.0,0.0,10.671397118665022,0.1836540362789443,0.015095367471629493,0.0,0.038904717752037195,1.0555986748203325,0.0,0.0,0.023156490257698344,0.15074178804433233,0.016521930909825074,0.22643051207444237,1.5340130209628267,9.985963463800347,1.0945033925723697,0.19759472790791766,14.999999999999998,1000.0,0.0,-1000.0,0.001,0.015,0.02604040139735319,0.015,1000.0,-1000.0,1.5340130209628267,1000.0,-1000.0,0.01,9.985963463800347,9.985963463800347,0.0,14.999999999999998,15.0,0.0,1.0945033925723697
2.49,2.49,0.3800134211720703,0.0,0.0,0.0,0.0,10.66988142123546,0.18336409463481004,0.015261494253964822,0.0,0.0389047954493664,1.0555984643399516,0.0,0.0,0.02341137766013204,0.15240069363525277,0.016703755210220446,0.2289224138094723,1.5340160845685171,9.985961472655944,1.094503259789318,0.19976929023892462,14.999999999999998,1000.0,0.0,-1000.0,0.001,0.015,0.026206526851858,0.015,1000.0,-1000.0,1.5340160845685171,1000.0,-1000.0,0.01,9.985961472655944,9.985961472655944,0.0,14.999999999999998,15.0,0.0,1.094503259789318
2.5,2.5,0.3797780215169505,0.0,0.0,0.0,0.0,10.668349043635013,0.18307096216715185,0.015429449265958335,0.0,0.03890487402416244,1.055598251482532,0.0,0.0,0.023669071153598627,0.15407785484493916,0.016887580446438368,0.231441738989375,1.534019182772725,9.985959459024754,1.0945031255066944,0.20196778374636104,14.999999999999998,1000.0,0.0,-1000.0,0.001,0.015,0.026374480521025277,0.015,1000.0,-1000.0,1.534019182772725,1000.0,-1000.0,0.01,9.985959459024754,9.985959459024754,0.0,14.999999999999998,15.0,0.0,1.0945031255066944
2.5100000000000002,2.5100000000000002,0.37954003077313647,0.0,0.0,0.0,0.0,10.666799802304757,0.1827746037614698,0.0155992526268754,0.0,0.038904953486587346,1.055598036220545,0.0,0.0,0.023929601642176272,0.15577347255708207,0.017073428637311962,0.23398878940313098,1.534022315976139,9.985957422646356,1.0945029897071323,0.20419047178897637,14.999999999999998,1000.0,0.0,-1000.0,0.001,0.015,0.02654428252394672,0.015,1000.0,-1000.0,1.534022315976139,1000.0,-1000.0,0.01,9.985957422646356,9.985957422646356,0.0,14.999999999999998,15.0,0.0,1.0945029897071323
2.52,2.52,0.37929942041486814,0.0,0.0,0.0,0.0,10.665233511666028,0.18247498391687653,0.0157709246773643,0.0,0.038905033846926784,1.0555978185261272,0.0,0.0,0.02419300037053663,0.1574877498654508,0.017261322043935812,0.2365638701604645,1.534025484584323,9.985955363257165,1.094502852373054,0.206437620623426,15.000000000000002,1000.0,0.0,-1000.0,0.001,0.015,0.02671595320109484,0.015,1000.0,-1000.0,1.534025484584323,1000.0,-1000.0,0.01,9.985955363257165,9.985955363257165,0.0,15.000000000000002,15.0,0.0,1.094502852373054
2.5300000000000002,2.5300000000000002,0.3790561616022174,0.0,0.0,0.0,0.0,10.66364998409804,0.18217206674181455,0.015944485981910284,0.0,0.03890511511559081,1.0555975983710777,0.0,0.0,0.02445929892773221,0.15922089209838458,0.017451283172350954,0.23916728972865428,1.5340286890077457,9.985953280590396,1.0945027134866685,0.20870949943639083,15.000000000000002,1000.0,0.0,-1000.0,0.001,0.015,0.026889513116776967,0.015,1000.0,-1000.0,1.5340286890077457,1000.0,-1000.0,0.01,9.985953280590396,9.985953280590396,0.0,15.000000000000002,15.0,0.0,1.0945027134866685
2.54,2.54,0.37881022517763274,0.0,0.0,0.0,0.0,10.662049029915446,0.1818658159497652,0.016119957331293826,0.0,0.03890519730311647,1.0555973757268515,0.0,0.0,0.02472852925099188,0.16097310684332486,0.01764333477623439,0.24179935996940738,1.5340319296618825,9.985951174376016,1.094502573029968,0.21100638037676095,14.999999999999998,1000.0,0.0,-1000.0,0.001,0.015,0.02706498306159351,0.015,1000.0,-1000.0,1.5340319296618825,1000.0,-1000.0,0.01,9.985951174376016,9.985951174376016,0.0,14.999999999999998,15.0,0.0,1.094502573029968
2.5500000000000003,2.5500000000000003,0.37856158166242293,0.0,0.0,0.0,0.0,10.660430457345543,0.18155619485488433,0.016297359745091226,0.0,0.03890528042016896,1.055597150564557,0.0,0.0,0.025000723629580945,0.16274460397177046,0.01783749985963496,0.24446039617636822,1.5340352069672623,9.985949044340709,1.094502430984726,0.21332853858836742,14.99999999999999,1000.0,0.0,-1000.0,0.001,0.015,0.027242384054938486,0.015,1000.0,-1000.0,1.5340352069672623,1000.0,-1000.0,0.01,9.985949044340709,9.985949044340709,0.0,14.99999999999999,15.0,0.0,1.094502430984726
2.56,2.56,0.37831020125323955,0.0,0.0,0.0,0.0,10.65879407250544,0.18124316636763543,0.016476714474176604,0.0,0.03890536447754427,1.0555969228549495,0.0,0.0,0.025275914708664946,0.1645355956642461,0.018033801679710703,0.24715071711264902,1.5340385213495706,9.985946890207824,1.0945022873324939,0.21567625224273418,14.999999999999998,1000.0,0.0,-1000.0,0.001,0.015,0.027421737347501543,0.015,1000.0,-1000.0,1.5340385213495706,1000.0,-1000.0,0.01,9.985946890207824,9.985946890207824,0.0,14.999999999999998,15.0,0.0,1.0945022873324939
2.57,2.57,0.378056053818489,0.0,0.0,0.0,0.0,10.657139679378814,0.18092669299033595,0.01665804300327344,0.0,0.03890544948616887,1.0555966925684281,0.0,0.0,0.025554135493248045,0.16634629643576518,0.018232263749520375,0.24987064504910164,1.5340418732396386,9.985944711697332,1.094502142054597,0.2180498025724803,15.000000000000002,1000.0,0.0,-1000.0,0.001,0.015,0.027603064423819414,0.015,1000.0,-1000.0,1.5340418732396386,1000.0,-1000.0,0.01,9.985944711697332,9.985944711697332,0.0,15.000000000000002,15.0,0.0,1.094502142054597
2.58,2.58,0.3777991088947144,0.0,0.0,0.0,0.0,10.655467079792375,0.1806067368126675,0.01684136705352723,0.0,0.03890553545710301,1.0555964596750307,0.0,0.0,0.025835419352146765,0.16817692316150334,0.01843290984083814,0.2526205058029085,1.5340452630735717,9.985942508525792,1.0945019951321338,0.22044947390499364,15.000000000000002,1000.0,0.0,-1000.0,0.001,0.015,0.02778638700484857,0.015,1000.0,-1000.0,1.5340452630735717,1000.0,-1000.0,0.01,9.985942508525792,9.985942508525792,0.0,15.000000000000002,15.0,0.0,1.0945019951321338
2.59,2.59,0.37753933568293907,0.0,0.0,0.0,0.0,10.653776073392178,0.18028325950713558,0.017026708585106447,0.0,0.03890562240154247,1.0555962241444279,0.0,0.0,0.02611980002200676,0.17002769510275403,0.018635763986999135,0.25540062877659664,1.5340486912928195,9.985940280406288,1.0945018465459704,0.22287555369648304,14.999999999999995,1000.0,0.0,-1000.0,0.001,0.015,0.02797172705056615,0.015,1000.0,-1000.0,1.5340486912928195,1000.0,-1000.0,0.01,9.985940280406288,9.985940280406288,0.0,14.999999999999995,15.0,0.0,1.0945018465459704
2.6,2.6,0.37727670304496613,0.0,0.0,0.0,0.0,10.652066457619641,0.17995622232447833,0.01721408979983328,0.0,0.038905710330820756,1.0555959859459192,0.0,0.0,0.026407311611366197,0.1718988339331811,0.018840850485777653,0.25821134699749926,1.5340521583442623,9.985938027048396,1.09450169627674,0.22532833256641244,15.000000000000002,1000.0,0.0,-1000.0,0.001,0.015,0.02815910676260068,0.015,1000.0,-1000.0,1.5340521583442623,1000.0,-1000.0,0.01,9.985938027048396,9.985938027048396,0.0,15.000000000000002,15.0,0.0,1.09450169627674
2.61,2.61,0.3770111794996407,0.0,0.0,0.0,0.0,10.650338027687246,0.17962558608902693,0.017403533143841764,0.0,0.038905799256408614,1.0555957450484286,0.0,0.0,0.026697988604759925,0.1737905637653444,0.01904819390229523,0.2610529971576264,1.5340556646801917,9.985935748158136,1.0945015443048371,0.22780810433229798,14.999999999999998,1000.0,0.0,-1000.0,0.001,0.015,0.028348548586890135,0.015,1000.0,-1000.0,1.5340556646801917,1000.0,-1000.0,0.01,9.985935748158136,9.985935748158136,0.0,14.999999999999998,15.0,0.0,1.0945015443048371
2.62,2.62,0.376742733219068,0.0,0.0,0.0,0.0,10.648590576554051,0.17929131119401268,0.0175950613102664,0.0,0.038905889189918955,1.0555955014204983,0.0,0.0,0.02699186586687477,0.1757031111775298,0.019257819071962126,0.26392591965399603,1.5340592107585043,9.985933443437915,1.0945013906104173,0.23031516604490487,15.000000000000002,1000.0,0.0,-1000.0,0.001,0.015,0.028540075216370572,0.015,1000.0,-1000.0,1.5340592107585043,1000.0,-1000.0,0.01,9.985933443437915,9.985933443437915,0.0,15.000000000000002,15.0,0.0,1.0945013906104173
2.63,2.63,0.3764713320247924,0.0,0.0,0.0,0.0,10.64682389490089,0.17895335759682432,0.01778869724195978,0.0,0.038905980143106436,1.0555952550302845,0.0,0.0,0.02728897864674635,0.1776367052408677,0.019469751103450474,0.26683045862939675,1.5340627970426868,9.985931112586492,1.094501235173391,0.23284981802381755,15.000000000000002,1000.0,0.0,-1000.0,0.001,0.015,0.02873370959369369,0.015,1000.0,-1000.0,1.5340627970426868,1000.0,-1000.0,0.01,9.985931112586492,9.985931112586492,0.0,15.000000000000002,15.0,0.0,1.094501235173391
2.64,2.64,0.3761969433839313,0.0,0.0,0.0,0.0,10.6450377711053,0.17861168481421172,0.017984464134240173,0.0,0.03890607212787067,1.0555950058455514,0.0,0.0,0.027589362582004978,0.179591577546751,0.019684015381700216,0.26976696201360256,1.5340664240019406,9.985928755298918,1.094501077973422,0.23541236389341205,14.999999999999998,1000.0,0.0,-1000.0,0.001,0.015,0.028929474913974393,0.015,1000.0,-1000.0,1.5340664240019406,1000.0,-1000.0,0.01,9.985928755298918,9.985928755298918,0.0,14.999999999999998,15.0,0.0,1.094501077973422
2.65,2.65,0.37591953440526893,0.0,0.0,0.0,0.0,10.643231991216197,0.17826625191743772,0.018182385437669406,0.0,0.03890616515625785,1.0555947538336667,0.0,0.0,0.027893053703167706,0.1815679622345547,0.01990063757095819,0.2727357815650411,1.5340700921112471,9.985926371266489,1.0945009189899246,0.23800311061921703,14.999999999999998,1000.0,0.0,-1000.0,0.001,0.015,0.02912739462756865,0.015,1000.0,-1000.0,1.5340700921112471,1000.0,-1000.0,0.01,9.985926371266489,9.985926371266489,0.0,14.999999999999998,15.0,0.0,1.0945009189899246
2.66,2.66,0.37563907183530537,0.0,0.0,0.0,0.0,10.641406338928237,0.1779170175273764,0.018382484860861227,0.0,0.03890625924046205,1.0555944989615962,0.0,0.0,0.028200088437977527,0.1835660960196596,0.02011964361785047,0.27573727291291833,1.5340738018514186,9.9859239601767,1.0945007582020583,0.24062236854467692,14.999999999999995,1000.0,0.0,-1000.0,0.001,0.015,0.02932749244288181,0.015,1000.0,-1000.0,1.5340738018514186,1000.0,-1000.0,0.01,9.9859239601767,9.9859239601767,0.0,14.999999999999995,15.0,0.0,1.0945007582020583
2.67,2.67,0.3753555220542628,0.0,0.0,0.0,0.0,10.639560595555917,0.17756393980955737,0.018584786373320634,0.0,0.0389063543928287,1.0555942411958976,0.0,0.0,0.02851050361579245,0.1855862182217846,0.020341059754488678,0.2787717955998095,1.5340775537092355,9.985921521713193,1.0945005955887264,0.24327045142831966,15.000000000000002,1000.0,0.0,-1000.0,0.001,0.015,0.029529792329207896,0.015,1000.0,-1000.0,1.5340775537092355,1000.0,-1000.0,0.01,9.985921521713193,9.985921521713193,0.0,15.000000000000002,15.0,0.0,1.0945005955887264
2.68,2.68,0.37506885107204735,0.0,0.0,0.0,0.0,10.63769454000739,0.1772069764691557,0.018789314208314378,0.0,0.03890645062585451,1.055593980502716,0.0,0.0,0.028824336472020512,0.1876285707936299,0.02056491250161026,0.2818397131247156,1.5340813481774433,9.985919055555694,1.0945004311285704,0.24594767648133217,14.999999999999998,1000.0,0.0,-1000.0,0.001,0.015,0.02973431851960008,0.015,1000.0,-1000.0,1.5340813481774433,1000.0,-1000.0,0.01,9.985919055555694,9.985919055555694,0.0,14.999999999999998,15.0,0.0,1.0945004311285704
