,time,[Ac],[C1__Ac],[C1__Glcxt],[C1__O2],[C1__X],[Glcxt],[O2],[X],[dummy],C1__v1,C1__v2,C1__v3,C1__v4,C2__a_uptake,C2__g_uptake,C2__growth,C2__o_uptake,a_uptake,g_uptake,growth,o2_transport,o_uptake,C1__default_max,C1__default_min,C1__default_neg_min,C2__Km,Km,a_rate_uptake,a_uptake_max,dt,g_rate_uptake,g_uptake_max,o_rate_uptake,o_uptake_max,x_rate_growth
0.5,0.5,0.39898154464944846,0.0,0.0,0.0,0.0,10.793352985925532,0.20703825662038972,0.0017286033831149577,0.0,0.038898537496076156,1.0556154169997933,0.0,0.0,0.002644650355779453,0.01726044483158021,0.001891980524608091,0.02580441477270715,1.5337693334702829,9.986121844818046,1.0945139544958695,0.022213075347077074,14.999999999999995,1000.0,0.0,-1000.0,0.001,0.015,1.5337693334702829,1000.0,0.01,9.986121844818046,9.986121844818046,14.999999999999995,15.0,1.0945139544958695
0.55,0.55,0.3988456116731365,0.0,0.0,0.0,0.0,10.79246581207659,0.20685661771142835,0.0018258497557870896,0.0,0.03889858195100661,1.0556152965723506,0.0,0.0,0.0027934317712377255,0.01823146677430141,0.0019984178978074522,0.027255983650400908,1.5337710863281906,9.986120705574438,1.0945138785233572,0.023575367164287292,15.000000000000002,1000.0,0.0,-1000.0,0.001,0.015,1.5337710863281906,1000.0,0.01,9.986120705574438,9.986120705574438,15.000000000000002,15.0,1.0945138785233572
0.6000000000000001,0.6000000000000001,0.39870203144896055,0.0,0.0,0.0,0.0,10.791528728418779,0.20666946596954974,0.0019285669306736094,0.0,0.03889862891476784,1.055615169348539,0.0,0.0,0.002950583295410752,0.019257115371451586,0.00211084311649658,0.02878920325056051,1.533772938109296,9.986119502037178,1.0945137982633069,0.02497900522837687,14.999999999999998,1000.0,0.0,-1000.0,0.001,0.015,1.533772938109296,1000.0,0.01,9.986119502037178,9.986119502037178,14.999999999999998,15.0,1.0945137982633069
0.65,0.65,0.3985503737618974,0.0,0.0,0.0,0.0,10.790538927192834,0.20647501902228171,0.0020370626774729793,0.0,0.038898678529418265,1.0556150349435263,0.0,0.0,0.0031165758141306803,0.020340463712716524,0.0022295930356980896,0.030408664888637242,1.5337748944149623,9.98611823056576,1.0945137134729446,0.026437357332887088,14.999999999999998,1000.0,0.0,-1000.0,0.001,0.015,1.5337748944149623,1000.0,0.01,9.98611823056576,9.98611823056576,14.999999999999998,15.0,1.0945137134729446
0.7000000000000001,0.7000000000000001,0.39839018419316313,0.0,0.0,0.0,0.0,10.78949344268057,0.20627185507537696,0.0021516620804623724,0.0,0.03889873094511382,1.055614892950543,0.0,0.0,0.0032919067056062816,0.021484757770908594,0.0023550234610857394,0.032119218164297934,1.5337769611658378,9.986116887312138,1.0945136238956568,0.027961086934672752,14.999999999999998,1000.0,0.0,-1000.0,0.001,0.015,1.5337769611658378,1000.0,0.01,9.986116887312138,9.986116887312138,14.999999999999998,15.0,1.0945136238956568
0.75,0.75,0.39822098275888634,0.0,0.0,0.0,0.0,10.788389142321126,0.2060587889702954,0.002272708512296061,0.0,0.038898786320577625,1.0556147429396119,0.0,0.0,0.0034771013305231056,0.022693426124775158,0.0024875102147728367,0.033925985420985336,1.5337791446203757,9.98611546820873,1.0945135292601895,0.0295590827227845,15.000000000000002,1000.0,0.0,-1000.0,0.001,0.015,1.5337791446203757,1000.0,0.01,9.98611546820873,9.98611546820873,15.000000000000002,15.0,1.0945135292601895
0.8,0.8,0.39804226247201957,0.0,0.0,0.0,0.0,10.787222717326317,0.2058347864093107,0.002400564662708644,0.0,0.038898844823594306,1.0556145844562073,0.0,0.0,0.0036727146061718485,0.023970090229952935,0.002627450261189148,0.035834377030216746,1.5337814513943235,9.98611396895572,1.0945134292798016,0.03123910193016978,14.999999999999998,1000.0,0.0,-1000.0,0.001,0.015,1.5337814513943235,1000.0,0.01,9.98611396895572,9.98611396895572,14.999999999999998,15.0,1.0945134292798016
0.8500000000000001,0.8500000000000001,0.3978534878232557,0.0,0.0,0.0,0.0,10.785990672767472,0.20559890436832884,0.002535613625149811,0.0,0.03889890663153724,1.0556144170198296,0.0,0.0,0.003879332669238991,0.025318575268279693,0.002775262896358411,0.03785010754239931,1.5337838884815136,9.986112385007589,1.0945133236513669,0.03300821723753365,15.000000000000002,1000.0,0.0,-1000.0,0.001,0.015,1.5337838884815136,1000.0,0.01,9.986112385007589,9.986112385007589,15.000000000000002,15.0,1.0945133236513669
0.9,0.9,0.3976540931764368,0.0,0.0,0.0,0.0,10.78468931710439,0.20535024946456665,0.0026782600445779854,0.0,0.038898971931922585,1.0556142401225006,0.0,0.0,0.0040975746321997375,0.02674292160767726,0.0029313910041080735,0.03997921274959572,1.5337864632757074,9.986110711558856,1.0945132120544232,0.034873129015750085,14.999999999999998,1000.0,0.0,-1000.0,0.001,0.015,1.5337864632757074,1000.0,0.01,9.986110711558856,9.986110711558856,14.999999999999998,15.0,1.0945132120544232
0.9500000000000001,0.9500000000000001,0.3974434810736671,0.0,0.0,0.0,0.0,10.783314751125094,0.20508794862074,0.00282893132983728,0.0,0.03889904092300185,1.055614053227162,0.0,0.0,0.004328094438556742,0.028247396906786217,0.0030963023829585394,0.04222806770906563,1.533789183593963,9.986108943528954,1.094513094150164,0.03684038534444989,14.999999999999998,1000.0,0.0,-1000.0,0.001,0.015,1.533789183593963,1000.0,0.01,9.986108943528954,9.986108943528954,14.999999999999998,15.0,1.094513094150164
1.0,1.0,0.397221020445059,0.0,0.0,0.0,0.0,10.78186285626337,0.20481112813613683,0.0029880789342427664,0.0,0.038899113814385294,1.055613855765984,0.0,0.0,0.004571582822473377,0.02983650890053388,0.0032704911476585954,0.04460340577968713,1.533792057701212,9.98610707554621,1.0945129695803693,0.038916538978973694,14.999999999999998,1000.0,0.0,-1000.0,0.001,0.015,1.533792057701212,1000.0,0.01,9.98610707554621,9.98610707554621,14.999999999999998,15.0,1.0945129695803693
1.05,1.05,0.3969860447177539,0.0,0.0,0.0,0.0,10.78032928225909,0.20451889849001667,0.0031561797082068723,0.0,0.03889919082770627,1.0556136471385664,0.0,0.0,0.004828769378670344,0.03151501890489042,0.0034544792095610663,0.047112338726628164,1.5337950943364582,9.98610510193084,1.0945128379662727,0.04110826132487491,14.999999999999998,1000.0,0.0,-1000.0,0.001,0.015,1.5337950943364582,1000.0,0.01,9.98610510193084,9.98610510193084,14.999999999999998,15.0,1.0945128379662727
1.1,1.1,0.3967378498185526,0.0,0.0,0.0,0.0,10.778709434124412,0.2042103430374418,0.0033337373279571096,0.0,0.038899272197324,1.0556134267100354,0.0,0.0,0.005100424748785991,0.03328795608123678,0.003648817840270545,0.04976237795294507,1.5337983027404853,9.986103016676937,1.0945126989073595,0.04342242721918653,14.999999999999998,1000.0,0.0,-1000.0,0.001,0.015,1.5337983027404853,1000.0,0.01,9.986103016676937,9.986103016676937,14.999999999999998,15.0,1.0945126989073595
1.1500000000000001,1.1500000000000001,0.3964756920641724,0.0,0.0,0.0,0.0,10.77699845837678,0.2038845093309492,0.0035212838046241135,0.0,0.038899358171069716,1.0556131938090219,0.0,0.0,0.005387362930751861,0.03516063250305011,0.0038540893232453044,0.052561456920185746,1.5338016926852789,9.986100813433348,1.0945125519800916,0.04586618001788091,15.000000000000002,1000.0,0.0,-1000.0,0.001,0.015,1.5338016926852789,1000.0,0.01,9.986100813433348,9.986100813433348,15.000000000000002,15.0,1.0945125519800916
1.2000000000000002,1.2000000000000002,0.39619878593280666,0.0,0.0,0.0,0.0,10.775191228497539,0.20354040219520603,0.003719381078220277,0.0,0.03889944901103795,1.0556129477255163,0.0,0.0,0.0056904437181041715,0.03713865907001964,0.004070908698299464,0.05551795482359261,1.5338052745052264,9.986098485483385,1.0945123967365542,0.04844698353595474,14.999999999999998,1000.0,0.0,-1000.0,0.001,0.015,1.5338052745052264,1000.0,0.01,9.986098485483385,9.986098485483385,14.999999999999998,15.0,1.0945123967365542
1.25,1.25,0.3959063017103121,0.0,0.0,0.0,0.0,10.773282329572552,0.20317697795215153,0.003928622701283425,0.0,0.03889954499442711,1.0556126877085954,0.0,0.0,0.0060105752765413556,0.03922796231724078,0.004299925604229501,0.058640721591151364,1.5338090591302609,9.986096025723313,1.0945122327030226,0.051172665358863445,15.000000000000002,1000.0,0.0,-1000.0,0.001,0.015,1.5338090591302609,1000.0,0.01,9.986096025723313,9.986096025723313,15.000000000000002,15.0,1.0945122327030226
1.3,1.3,0.39559736300396836,0.0,0.0,0.0,0.0,10.771266042068872,0.20279313937971744,0.0041496356172288345,0.0,0.03889964641443002,1.0556124129640052,0.0,0.0,0.0063487168654490335,0.04143480216981708,0.004541826225083236,0.061939104279543696,1.5338130581209757,9.98609342663949,1.0945120593784352,0.05405145465211918,14.999999999999998,1000.0,0.0,-1000.0,0.001,0.015,1.5338130581209757,1000.0,0.01,9.98609342663949,9.98609342663949,14.999999999999998,15.0,1.0945120593784352
1.35,1.35,0.39527104411636016,0.0,0.0,0.0,0.0,10.769136324698874,0.20238773111456188,0.0043830820387363596,0.0,0.03889975358118194,1.055612122651597,0.0,0.0,0.006705881712548723,0.043765790696026236,0.004797335345899527,0.06542297494403741,1.5338172837060038,9.986090680284109,1.094511876232779,0.05709201664078588,15.000000000000002,1000.0,0.0,-1000.0,0.001,0.015,1.5338172837060038,1000.0,0.01,9.986090680284109,9.986090680284109,15.000000000000002,15.0,1.094511876232779
1.4000000000000001,1.4000000000000001,0.39492636727151387,0.0,0.0,0.0,0.0,10.76688679632045,0.20195953529657085,0.004629661431799024,0.0,0.038899866822764854,1.055611815882603,0.0,0.0,0.007083140050283946,0.046227911915194396,0.005067218524074493,0.06910276006350208,1.5338217488216181,9.986087778249425,1.094511682705368,0.06030348527571859,15.000000000000002,1000.0,0.0,-1000.0,0.001,0.015,1.5338217488216181,1000.0,0.01,9.986087778249425,9.986087778249425,15.000000000000002,15.0,1.094511682705368
1.4500000000000002,1.4500000000000002,0.39456229968497464,0.0,0.0,0.0,0.0,10.76451071681918,0.20150726731269566,0.0048901126113758365,0.0,0.03889998648627641,1.0556114917167436,0.0,0.0,0.007481622323043183,0.04882854271957783,0.005352284382856198,0.07298947160608282,1.5338264671538788,9.986084711640395,1.09451147820302,0.06369549515478246,15.000000000000002,1000.0,0.0,-1000.0,0.001,0.015,1.5338264671538788,1000.0,0.01,9.986084711640395,9.986084711640395,15.000000000000002,15.0,1.09451147820302
1.5,1.5,0.39417775046904546,0.0,0.0,0.0,0.0,10.762000966915107,0.20102957153860096,0.005165215954925862,0.0,0.03890011293896498,1.0556111491591504,0.0,0.0,0.007902522574829615,0.05157547497288371,0.005653387033835228,0.07709473982560242,1.5338314531833892,9.986081471045564,1.0945112620981154,0.06727821346049274,14.999999999999998,1000.0,0.0,-1000.0,0.001,0.015,1.5338314531833892,1000.0,0.01,9.986081471045564,9.986081471045564,14.999999999999998,15.0,1.0945112620981154
1.55,1.55,0.39377156736391583,0.0,0.0,0.0,0.0,10.75935002683374,0.2005250170045127,0.005455795740453008,0.0,0.038900246569436754,1.0556107871570988,0.0,0.0,0.008347102027527652,0.054476938851575965,0.005971428635684051,0.08143084788349052,1.5338367222328912,9.986078046506154,1.0945110337265356,0.07106237246615472,15.000000000000002,1000.0,0.0,-1000.0,0.001,0.015,1.5338367222328912,1000.0,0.01,9.986078046506154,9.986078046506154,15.000000000000002,15.0,1.0945110337265356
1.6,1.6,0.3933425332848841,0.0,0.0,0.0,0.0,10.756549953777329,0.19999209293062578,0.005762722616064236,0.0,0.038900387788938263,1.0556104045965293,0.0,0.0,0.008816692860486688,0.05754162749883259,0.006307362096806121,0.08601076839598358,1.5338422905178357,9.986074427483167,1.0945107923854676,0.07505930302030658,14.999999999999998,1000.0,0.0,-1000.0,0.001,0.015,1.5338422905178357,1000.0,0.01,9.986074427483167,9.986074427483167,14.999999999999998,15.0,1.0945107923854676
1.6500000000000001,1.6500000000000001,0.39288936267532765,0.0,0.0,0.0,0.0,10.75359235812901,0.19942920409026127,0.006086916208437299,0.0,0.03890053703272284,1.0556100002983513,0.0,0.0,0.009312702202745332,0.060778723064942086,0.006662193929985933,0.09084820201147605,1.5338481752002615,9.986070602822403,1.0945105373310742,0.07928096932304042,14.999999999999998,1000.0,0.0,-1000.0,0.001,0.015,1.5338481752002615,1000.0,0.01,9.986070602822403,9.986070602822403,14.999999999999998,15.0,1.0945105373310742
1.7000000000000002,1.7000000000000002,0.39241069765449665,0.0,0.0,0.0,0.0,10.750468378318544,0.19883466596754942,0.0064293478780095194,0.0,0.038900694761502666,1.055609573014505,0.0,0.0,0.009836616349853,0.06419792421206716,0.007036987267585306,0.09595761812823712,1.53385439444605,9.986066560717218,1.0945102677760077,0.08374000524337927,14.999999999999998,1000.0,0.0,-1000.0,0.001,0.015,1.53385439444605,1000.0,0.01,9.986066560717218,9.986066560717218,14.999999999999998,15.0,1.0945102677760077
1.75,1.75,0.3919051039485871,0.0,0.0,0.0,0.0,10.747168654274395,0.19820669968209761,0.006791043629139175,0.0,0.03890086146299601,1.0556091214237726,0.0,0.0,0.010390005217920011,0.06780947516568922,0.007432865046312417,0.10135429786825913,1.5338609674859327,9.98606228866889,1.0945099828867686,0.08844975238426783,15.000000000000002,1000.0,0.0,-1000.0,0.001,0.015,1.5338609674859327,1000.0,0.01,9.98606228866889,9.98606228866889,15.000000000000002,15.0,1.0945099828867686
1.8,1.8,0.3913710665929053,0.0,0.0,0.0,0.0,10.743683299382626,0.197543426656762,0.007173087183953233,0.0,0.038901037653574326,1.0556086441273143,0.0,0.0,0.0109745270482323,0.0716241963996523,0.007851013371095223,0.10705437942870054,1.5338679146804357,9.986057773444394,1.0945096817808886,0.09342430007428494,15.000000000000002,1000.0,0.0,-1000.0,0.001,0.015,1.5338679146804357,1000.0,0.01,9.986057773444394,9.986057773444394,15.000000000000002,15.0,1.0945096817808886
1.85,1.85,0.3908069853922482,0.0,0.0,0.0,0.0,10.740001870868765,0.19684286300691972,0.007576623229086564,0.0,0.03890122388001797,1.055608139643914,0.0,0.0,0.011591933376518032,0.07565351704662088,0.008292685068128174,0.11307490593830286,1.5338752575891084,9.986053001031427,1.094509363523932,0.09867852744810203,14.999999999999998,1000.0,0.0,-1000.0,0.001,0.015,1.5338752575891084,1000.0,0.01,9.986053001031427,9.986053001031427,14.999999999999998,15.0,1.094509363523932
1.9000000000000001,1.9000000000000001,0.3902111701259011,0.0,0.0,0.0,0.0,10.736113338513807,0.19610291363095086,0.008002860845033504,0.0,0.03890142072138778,1.0556076064049094,0.0,0.0,0.01224407428174009,0.07990950913090344,0.008759203437724756,0.11943387595217808,1.5338830190443202,9.986047956590443,1.0945090271262972,0.10422814776786846,15.000000000000002,1000.0,0.0,-1000.0,0.001,0.015,1.5338830190443202,1000.0,0.01,9.986047956590443,9.986047956590443,15.000000000000002,15.0,1.0945090271262972
1.9500000000000002,1.9500000000000002,0.38958183548289355,0.0,0.0,0.0,0.0,10.732006051610885,0.19532136598229008,0.008453077128379777,0.0,0.03890162879101951,1.055607042748786,0.0,0.0,0.012932903930122303,0.08440492372604375,0.009251966218206464,0.1261502967245348,1.5338912232298991,9.986042624403517,1.0945086715398056,0.11008975513282435,14.999999999999998,1000.0,0.0,-1000.0,0.001,0.015,1.5338912232298991,1000.0,0.01,9.986042624403517,9.986042624403517,14.999999999999998,15.0,1.0945086715398056
2.0,2.0,0.38891709571234145,0.0,0.0,0.0,0.0,10.727667704063567,0.1944958835035906,0.00892862101775908,0.0,0.038901848738654723,1.055606446915409,0.0,0.0,0.013660486430997291,0.08915322914531959,0.009772449772688542,0.13324424040513508,1.5338998957651557,9.98603698781977,1.0945082956540637,0.11628087372307049,14.999999999999998,1000.0,0.0,-1000.0,0.001,0.015,1.5338998957651557,1000.0,0.01,9.98603698781977,9.98603698781977,14.999999999999998,15.0,1.0945082956540637
2.0500000000000003,2.0500000000000003,0.388214958972859,0.0,0.0,0.0,0.0,10.7230852975214,0.19362399870341604,0.009430917334987516,0.0,0.038902081252713216,1.0556058170398637,0.0,0.0,0.014429002021987753,0.09416865127935294,0.010322213511288217,0.14073690331152333,1.533909063794482,9.986031029197111,1.0945078982925769,0.12282000972437965,15.000000000000002,1000.0,0.0,-1000.0,0.001,0.015,1.533909063794482,1000.0,0.01,9.986031029197111,9.986031029197111,15.000000000000002,15.0,1.0945078982925769
2.1,2.1,0.387473321364122,0.0,0.0,0.0,0.0,10.718245102442317,0.1927031058555205,0.00996147105347295,0.0,0.0389023270627213,1.0556051511458784,0.0,0.0,0.015240753602014394,0.09946621620144332,0.01090290456198464,0.1486506684352727,1.533918756083101,9.986024729840011,1.0945074782085997,0.12972670608359618,14.999999999999995,1000.0,0.0,-1000.0,0.001,0.015,1.533918756083101,1000.0,0.01,9.986024729840011,9.986024729840011,14.999999999999995,15.0,1.0945074782085997
2.15,2.15,0.38668996062271355,0.0,0.0,0.0,0.0,10.713132616965437,0.19173045330028446,0.010521871806674254,0.0,0.03890258694190801,1.055604447138794,0.0,0.0,0.016098173631652057,0.1050617951679846,0.011516262704100394,0.15700917134652118,1.533929003119433,9.986018069932992,1.094507034080702,0.1370216002478665,14.999999999999998,1000.0,0.0,-1000.0,0.001,0.015,1.533929003119433,1000.0,0.01,9.986018069932992,9.986018069932992,14.999999999999998,15.0,1.094507034080702
2.2,2.2,0.385862529463388,0.0,0.0,0.0,0.0,10.707732523471211,0.19070313532728508,0.011113798650103836,0.0,0.038902861709979114,1.0556037027980443,0.0,0.0,0.01700383142144309,0.11097215214847324,0.012164125579159059,0.16583736966684537,1.5339398372244764,9.9860110284695,1.0945065645080234,0.1447264850453618,15.000000000000002,1000.0,0.0,-1000.0,0.001,0.015,1.5339398372244764,1000.0,0.01,9.9860110284695,9.9860110284695,15.000000000000002,15.0,1.0945065645080234
2.25,2.25,0.384988548545824,0.0,0.0,0.0,0.0,10.702028642698913,0.1896180836173474,0.011739025091122738,0.0,0.03890315223608743,1.055602915769113,0.0,0.0,0.01796044082992322,0.11721499402713645,0.012848434194699136,0.1751616162858179,1.5339512926689274,9.98600358317581,1.0945060680052003,0.15286437286989452,14.999999999999998,1000.0,0.0,-1000.0,0.001,0.015,1.5339512926689274,1000.0,0.01,9.98600358317581,9.98600358317581,14.999999999999998,15.0,1.0945060680052003
2.3000000000000003,2.3000000000000003,0.3840653990458312,0.0,0.0,0.0,0.0,10.696003885284272,0.18847205822177834,0.012399424401577217,0.0,0.03890345944201325,1.0556020835549178,0.0,0.0,0.018970868394319804,0.12380902362616096,0.013571238737497668,0.18500973650124103,1.5339634057985823,9.985995710429524,1.094505542996931,0.16145956333666237,15.000000000000002,1000.0,0.0,-1000.0,0.001,0.015,1.5339634057985823,1000.0,0.01,9.985995710429524,9.985995710429524,15.000000000000002,15.0,1.094505542996931
2.35,2.35,0.383090314808791,0.0,0.0,0.0,0.0,10.689640200572322,0.1872616380558728,0.013096975229170207,0.0,0.03890378430557,1.0556012035065827,0.0,0.0,0.020038141918152962,0.13077399570890025,0.014334704713579003,0.19541110926675287,1.533976215168625,9.985987385172274,1.0945049878121527,0.17053771458095404,14.999999999999998,1000.0,0.0,-1000.0,0.001,0.015,1.533976215168625,1000.0,0.01,9.985987385172274,9.985987385172274,14.999999999999998,15.0,1.0945049878121527
2.4000000000000004,2.4000000000000004,0.382060374061877,0.0,0.0,0.0,0.0,10.682918522552395,0.18598321088323005,0.013833767524349868,0.0,0.0389041278642588,1.0556002728135403,0.0,0.0,0.021165459541306823,0.13813077613027258,0.015141119433354552,0.20639675273285388,1.5339897616877245,9.985978580816091,1.094504400677799,0.18012591837577452,14.999999999999998,1000.0,0.0,-1000.0,0.001,0.015,1.5339897616877245,1000.0,0.01,9.985978580816091,9.985978580816091,14.999999999999998,15.0,1.094504400677799
2.45,2.45,0.38097249066028854,0.0,0.0,0.0,0.0,10.675818712753653,0.18463296276698538,0.014612008800439748,0.0,0.03890449121918732,1.0555992884929137,0.0,0.0,0.02235619931954185,0.14590140431092613,0.015992898861267788,0.21799941426800304,1.5340040887725561,9.985969269142965,1.094503779712101,0.19025277924760964,15.000000000000002,1000.0,0.0,-1000.0,0.001,0.015,1.5340040887725561,1000.0,0.01,9.985969269142965,9.985969269142965,15.000000000000002,15.0,1.094503779712101
2.5,2.5,0.3798234048413533,0.0,0.0,0.0,0.0,10.668319499930519,0.18320686696378707,0.015434030745725517,0.0,0.03890487553927845,1.0555982473781156,0.0,0.0,0.02361392934189642,0.154109159221585,0.016892594850399654,0.23025366514455278,1.534019242513749,9.985959420196973,1.094503122917394,0.2009484977715969,14.999999999999998,1000.0,0.0,-1000.0,0.001,0.015,1.534019242513749,1000.0,0.01,9.985959420196973,9.985959420196973,14.999999999999998,15.0,1.094503122917394
2.5500000000000003,2.5500000000000003,0.3786096734589007,0.0,0.0,0.0,0.0,10.660398416357758,0.1817006722363127,0.016302296207260432,0.0,0.03890528206579472,1.0555971461065932,0.0,0.0,0.024942418415975335,0.16277862907438945,0.017842902783632052,0.24319600006917524,1.534035271854286,9.985949002168372,1.0945024281723879,0.2122449582276547,14.999999999999998,1000.0,0.0,-1000.0,0.001,0.015,1.534035271854286,1000.0,0.01,9.985949002168372,9.985949002168372,14.999999999999998,15.0,1.0945024281723879
2.6,2.6,0.3773276596687764,0.0,0.0,0.0,0.0,10.652031730545025,0.18010989056039706,0.01721940656725653,0.0,0.038905712117202236,1.0555959811066504,0.0,0.0,0.026345647352744635,0.17193578492900882,0.0188466696441722,0.25686494172795854,1.534052228781284,9.985937981268915,1.0945016932238527,0.22417582079702203,15.000000000000002,1000.0,0.0,-1000.0,0.001,0.015,1.534052228781284,1000.0,0.01,9.985937981268915,9.985937981268915,15.000000000000002,15.0,1.0945016932238527
2.6500000000000004,2.6500000000000004,0.37597352203475626,0.0,0.0,0.0,0.0,10.643194376169909,0.17842978420356043,0.01818810953409341,0.0,0.03890616709440776,1.0555947485832606,0.0,0.0,0.027827820884156706,0.18160805843286182,0.019906902539510968,0.27130115050107245,1.5340701685324978,9.985926321597645,1.0945009156776684,0.23677661847329673,14.999999999999998,1000.0,0.0,-1000.0,0.001,0.015,1.5340701685324978,1000.0,0.01,9.985926321597645,9.985926321597645,14.999999999999998,15.0,1.0945009156776684
