,time,[Ac],[Glcxt],[O2],[X],[dummy_S],[fba__Ac],[fba__Glcxt],[fba__O2],[fba__X],EX_Ac,EX_Glcxt,EX_O2,EX_X,fba__v1,fba__v2,fba__v3,fba__v4,update__update_Ac,update__update_Glcxt,update__update_O2,update__update_X,vO2_transfer,O2_ref,bounds__Km_EX_Glcxt,bounds__Vmax_EX_Glcxt,bounds__Vmax_EX_O2,bounds__lb_fba_EX_Ac,bounds__lb_fba_EX_Glcxt,bounds__lb_fba_EX_O2,bounds__lb_fba_EX_X,bounds__lb_kin_EX_Glcxt,bounds__lb_kin_EX_O2,dt,fba__ub_default,fba__zero,kLa,lb_EX_Ac,lb_EX_Glcxt,lb_EX_O2,lb_EX_X,pEX_Ac,pEX_Glcxt,pEX_O2,pEX_X,ub_EX_Ac,ub_EX_Glcxt,ub_EX_O2,ub_EX_X
4.04,4.04,0.3172950885576007,10.049965033711358,0.08984557486361773,0.08182556104050986,0.0,0.0,0.0,0.0,0.0,1.2261570125146255,-9.98509681856841,-10.980135512805997,0.9510237601851564,2.950175477066554e-16,0.8498556898456646,0.0,0.10116807033949152,-0.1003309854727647,0.8170361492231702,0.8984557486361773,-0.07781805274000574,0.901158188522867,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.98509681856841,-15.0,0.1,1000.0,0.0,7.5,-38.777013505659376,-9.98509681856841,-10.980135512805997,-10.0,1.2261570125146255,-9.98509681856841,-10.980135512805997,0.9510237601851564,1000.0,1000.0,1000.0,1000.0
4.05,4.05,0.31830322728835947,10.041755348711446,0.08982961560096697,0.08260748690867277,0.0,0.0,0.0,0.0,0.0,1.2750038376484338,-9.985084652574429,-10.874270476267927,0.9468601380083654,4.425263215599831e-16,0.8416618015687238,0.0,0.1051983364396412,-0.10532486282705054,0.8248427497195315,0.8982961560096696,-0.07821773645487014,0.9012778829927477,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.985084652574429,-15.0,0.1,1000.0,0.0,7.5,-38.53200710975043,-9.985084652574429,-10.874270476267927,-10.0,1.2750038376484338,-9.985084652574429,-10.874270476267927,0.9468601380083654,1000.0,1000.0,1000.0,1000.0
4.0600000000000005,4.0600000000000005,0.31936152292183867,10.033467396020082,0.08981653759870491,0.08339341234668385,0.0,0.0,0.0,0.0,0.0,1.3230133146659027,-9.985072350430334,-10.770219741736767,0.9427678535550912,2.950175477066554e-16,0.8336083391437118,0.0,0.10915951441137907,-0.1103305948900866,0.8326892558309086,0.898165375987049,-0.07862062835871778,0.9013759680097131,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.985072350430334,-15.0,0.1,1000.0,0.0,7.5,-38.29577348318426,-9.985072350430334,-10.770219741736767,-10.0,1.3230133146659027,-9.985072350430334,-10.770219741736767,0.9427678535550912,1000.0,1000.0,1000.0,1000.0
4.07,4.07,0.3204700928769393,10.025100774849687,0.0898058504383041,0.08418336971559351,0.0,0.0,0.0,0.0,0.0,1.3702308249924213,-9.985059910914863,-10.667884968457033,0.9387430396537805,1.475087738533277e-16,0.8256876910570454,0.0,0.11305534859673493,-0.11535064813603971,0.8405759901128971,0.898058504383041,-0.07902655237511426,0.9014561217127193,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.985059910914863,-15.0,0.1,1000.0,0.0,7.5,-38.06809990614782,-9.985059910914863,-10.667884968457033,-10.0,1.3702308249924213,-9.985059910914863,-10.667884968457033,0.9387430396537805,1000.0,1000.0,1000.0,1000.0
4.08,4.08,0.32162907937808843,10.016655081292928,0.08979714681988188,0.08497738959250913,0.0,0.0,0.0,0.0,0.0,1.4166956034782254,-9.985047332789607,-10.56718113494482,0.934782352893089,2.950175477066554e-16,0.8178932766985146,0.0,0.11688907619457402,-0.12038709423076399,0.8485032572981066,0.8979714681988187,-0.07943536418599838,0.9015213988508859,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.985047332789607,-15.0,0.1,1000.0,0.0,7.5,-37.848783178724574,-9.985047332789607,-10.56718113494482,-10.0,1.4166956034782254,-9.985047332789607,-10.56718113494482,0.934782352893089,1000.0,1000.0,1000.0,1000.0
4.09,4.09,0.32283864548604196,10.008129908482056,0.08979008847941532,0.0857755010919707,0.0,0.0,0.0,0.0,0.0,1.4624417863657226,-9.985034614799009,-10.468034268099474,0.9308828843224798,2.950175477066554e-16,0.8102193705959337,0.0,0.12066351372654574,-0.12544167704335663,0.8564713475050576,0.8979008847941532,-0.0798469458606997,0.9015743364043851,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.985034614799009,-15.0,0.1,1000.0,0.0,7.5,-37.637628620774365,-9.985034614799009,-10.468034268099474,-10.0,1.4624417863657226,-9.985034614799009,-10.468034268099474,0.9308828843224798,1000.0,1000.0,1000.0,1000.0
4.1,4.1,0.3240989718025149,9.999524846719426,0.08978439449224752,0.08657773213296241,0.0,0.0,0.0,0.0,0.0,1.5074992736341588,-9.985021755670301,-10.370379574549315,0.9270420859700924,5.900350954133108e-16,0.802660957782453,0.0,0.1243811281876388,-0.13051586830333362,0.8644805389042254,0.8978439449224752,-0.08026120139510137,0.9016170413081435,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.985021755670301,-15.0,0.1,1000.0,0.0,7.5,-37.4344492305224,-9.985021755670301,-10.370379574549315,-10.0,1.5074992736341588,-9.985021755670301,-10.370379574549315,0.9270420859700924,1000.0,1000.0,1000.0,1000.0
4.11,4.11,0.32541025373442595,9.99083948358397,0.08977983155844624,0.08738410966077582,0.0,0.0,0.0,0.0,0.0,1.551894438866265,-9.985008754113425,-10.274159902409096,0.9232577103535751,2.950175477066554e-16,0.7952136147375453,0.0,0.12804409561602942,-0.13561091382783785,0.8725310999332541,0.8977983155844623,-0.0806780530066936,0.9016512633116531,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.985008754113425,-15.0,0.1,1000.0,0.0,7.5,-37.23906497390258,-9.985008754113425,-10.274159902409096,-10.0,1.551894438866265,-9.985008754113425,-10.274159902409096,0.9232577103535751,1000.0,1000.0,1000.0,1000.0
4.12,4.12,0.32677269922290875,9.98207340401773,0.0897762059341728,0.088194659831377,0.0,0.0,0.0,0.0,0.0,1.5956507138405538,-9.984995608820904,-10.179324474499886,0.9195277606657793,2.950175477066554e-16,0.7878734113389997,0.0,0.13165434932677933,-0.14072787191686154,0.8806232911377528,0.8977620593417279,-0.08109743805742625,0.9016784554937038,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.984995608820904,-15.0,0.1,1000.0,0.0,7.5,-37.05130218175101,-9.984995608820904,-10.179324474499886,-10.0,1.5956507138405538,-9.984995608820904,-10.179324474499886,0.9195277606657793,1000.0,1000.0,1000.0,1000.0
4.13,4.13,0.3281865268583282,9.973226190395824,0.08977335673011054,0.08900940816463568,0.0,0.0,0.0,0.0,0.0,1.6387890701847794,-9.984982318467694,-10.085827844632089,0.915850449732093,2.950175477066554e-16,0.7806368300798822,0.0,0.1352136196522105,-0.14586764524382081,0.8887573667011612,0.8977335673011053,-0.08151930649796901,0.9016998245241709,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.984982318467694,-15.0,0.1,1000.0,0.0,7.5,-36.87099303607324,-9.984982318467694,-10.085827844632089,-10.0,1.6387890701847794,-9.984982318467694,-10.085827844632089,0.915850449732093,1000.0,1000.0,1000.0,1000.0
4.14,4.14,0.32965196431588645,9.964297422582595,0.08977115034529826,0.08982837967169342,0.0,0.0,0.0,0.0,0.0,1.6813284164280566,-9.984968881710994,-9.993629037214705,0.9122241661768073,1.475087738533277e-16,0.7735006994748219,0.0,0.13872346670198535,-0.15103100734370653,0.8969335757163793,0.8977115034529825,-0.0819436187450242,0.901716372410263,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.984968881710994,-15.0,0.1,1000.0,0.0,7.5,-36.69797512998733,-9.984968881710994,-9.993629037214705,-10.0,1.6813284164280566,-9.984968881710994,-9.993629037214705,0.9122241661768073,1000.0,1000.0,1000.0,1000.0
4.15,4.15,0.3311692470574954,9.955286677976309,0.089769475843978,0.09065159896085474,0.0,0.0,0.0,0.0,0.0,1.7232859255104507,-9.984955297190066,-9.90269083755956,0.9086474465153476,0.0,0.7664621391299968,0.0,0.14218530738535073,-0.15621862461425878,0.905152163242936,0.89769475843978,-0.08237034391831399,0.901728931170165,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.984955297190066,-15.0,0.1,1000.0,0.0,7.5,-36.53209108870779,-9.984955297190066,-9.90269083755956,-10.0,1.7232859255104507,-9.984955297190066,-9.90269083755956,0.9086474465153476,1000.0,1000.0,1000.0,1000.0
4.16,4.16,0.3327386172547975,9.946193531544349,0.08976824111567344,0.09147909032564001,0.0,0.0,0.0,0.0,0.0,1.7646773051172557,-9.984941563525998,-9.812979206081256,0.90511895211852,5.900350954133108e-16,0.7595185144025723,0.0,0.14560043771594713,-0.16143107459042844,0.913413371186032,0.8976824111567344,-0.08279945837629873,0.9017381916324492,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.984941563525998,-15.0,0.1,1000.0,0.0,7.5,-36.37318824119708,-9.984941563525998,-9.812979206081256,-10.0,1.7646773051172557,-9.984941563525998,-9.812979206081256,0.90511895211852,1000.0,1000.0,1000.0,1000.0
4.17,4.17,0.33436032289587264,9.93701755585043,0.08976736968578049,0.09231087781802635,0.0,0.0,0.0,0.0,0.0,1.8055170209972893,-9.984927679321483,-9.72446279437837,0.9016374501830948,2.950175477066554e-16,0.7526673989456935,0.0,0.14897005123740106,-0.1666688611236477,0.9217174390276749,0.8976736968578048,-0.0832309445000085,0.9017447273566462,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.984927679321483,-15.0,0.1,1000.0,0.0,7.5,-36.22111833396293,-9.984927679321483,-9.72446279437837,-10.0,1.8055170209972893,-9.984927679321483,-9.72446279437837,0.9016374501830948,1000.0,1000.0,1000.0,1000.0
4.18,4.18,0.33603461704450344,9.927758321075252,0.08976679806646756,0.09314698530938303,0.0,0.0,0.0,0.0,0.0,1.8458184816089998,-9.984913643160565,-9.63711254511476,0.8982017979977013,2.950175477066554e-16,0.7459065437395317,0.0,0.15229525425816925,-0.1719324269902212,0.9300646044349354,0.8976679806646756,-0.08366478968295331,0.9017490145014933,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.984913643160565,-15.0,0.1,1000.0,0.0,7.5,-36.07573727999691,-9.984913643160565,-9.63711254511476,-10.0,1.8458184816089998,-9.984913643160565,-9.63711254511476,0.8982017979977013,1000.0,1000.0,1000.0,1000.0
4.19,4.19,0.3377617572261624,9.918415395031696,0.0897664735563336,0.09398743654118989,0.0,0.0,0.0,0.0,0.0,1.8855941909517242,-9.984899453608369,-9.550901360842365,0.8948109299197511,1.475087738533277e-16,0.739233851458387,0.0,0.15557707846136387,-0.17722216436451146,0.9384551037661782,0.897664735563336,-0.08410098549219572,0.9017514483274979,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.984899453608369,-15.0,0.1,1000.0,0.0,7.5,-35.9369049370911,-9.984899453608369,-9.550901360842365,-10.0,1.8855941909517242,-9.984899453608369,-9.550901360842365,0.8948109299197511,1000.0,1000.0,1000.0,1000.0
4.2,4.2,0.3395420049192549,9.908988343175395,0.08976635241279511,0.09483225516726958,0.0,0.0,0.0,0.0,0.0,1.9248558752153,-9.984885109210838,-9.465803829557887,0.8914638465833368,2.950175477066554e-16,0.7326473552289378,0.0,0.15881649135439865,-0.18253842351863533,0.9468891724925526,0.897663524127951,-0.08453952697158665,0.9017523569040367,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.984885109210838,-15.0,0.1,1000.0,0.0,7.5,-35.8044849107885,-9.984885109210838,-9.465803829557887,-10.0,1.9248558752153,-9.984885109210838,-9.465803829557887,0.8914638465833368,1000.0,1000.0,1000.0,1000.0
4.21,4.21,0.3413756251337902,9.89947672861152,0.08976639833406456,0.09568146478897167,0.0,0.0,0.0,0.0,0.0,1.9636145878774622,-9.984870608494433,-9.381795996962111,0.8881596059436441,0.0,0.7261452010032594,0.0,0.1620144049403847,-0.18788152004910852,0.9553670455490982,0.8976639833406457,-0.08498041206308374,0.9017520124945158,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.984870608494433,-15.0,0.1,1000.0,0.0,7.5,-35.678344378057375,-9.984870608494433,-9.381795996962111,-10.0,1.9636145878774622,-9.984870608494433,-9.381795996962111,0.8881596059436441,1000.0,1000.0,1000.0,1000.0
4.22,4.22,0.3432628860626728,9.889880112098432,0.08976658119826676,0.0965350889845023,0.0,0.0,0.0,0.0,0.0,2.0018807970542305,-9.984855949965837,-9.298855177175819,0.8848973158336123,4.425263215599831e-16,0.7197256329083439,0.0,0.165171682925268,-0.19325174087999655,0.9638889576273894,0.8976658119826676,-0.085423641126145,0.9017506410129992,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.984855949965837,-15.0,0.1,1000.0,0.0,7.5,-35.55835392846429,-9.984855949965837,-9.298855177175819,-10.0,2.0018807970542305,-9.984855949965837,-9.298855177175819,0.8848973158336123,1000.0,1000.0,1000.0,1000.0
4.23,4.23,0.345204058793323,9.88019805204867,0.08976687601613437,0.09739315133339416,0.0,0.0,0.0,0.0,0.0,2.0396644582313472,-9.984841132111656,-9.216959795134496,0.8816761277663199,1.475087738533277e-16,0.7133869810475613,0.0,0.1682891467187585,-0.19864934924987102,0.9724551434196491,0.8976687601613436,-0.08586921653858616,0.9017484298789922,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.984841132111656,-15.0,0.1,1000.0,0.0,7.5,-35.44438742018192,-9.984841132111656,-9.216959795134496,-10.0,2.0396644582313472,-9.984841132111656,-9.216959795134496,0.8816761277663199,1000.0,1000.0,1000.0,1000.0
4.24,4.24,0.3471994170694096,9.87043010452771,0.08976726206110616,0.09825567543693815,0.0,0.0,0.0,0.0,0.0,2.076975074947495,-9.98482615339809,-9.136089255090413,0.878495231764,1.475087738533277e-16,0.707127651322787,0.0,0.17136758044121295,-0.20407458885465135,0.9810658378225344,0.8976726206110617,-0.08631714236510135,0.9017455345417037,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.98482615339809,-15.0,0.1,1000.0,0.0,7.5,-35.33632184862919,-9.98482615339809,-9.136089255090413,-10.0,2.076975074947495,-9.98482615339809,-9.136089255090413,0.878495231764,1000.0,1000.0,1000.0,1000.0
4.25,4.25,0.34924923709421224,9.860575823250922,0.08976772214676798,0.099122684935263,0.0,0.0,0.0,0.0,0.0,2.1138217495445457,-9.984811012270612,-9.056223830639299,0.8753538520334833,5.900350954133108e-16,0.7009461169225447,0.0,0.17440773511093802,-0.2095276872894104,0.9897212761074442,0.8976772214676798,-0.08676742408198378,0.90174208389924,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.984811012270612,-15.0,0.1,1000.0,0.0,7.5,-35.23403722591926,-9.984811012270612,-9.056223830639299,-10.0,2.1138217495445457,-9.984811012270612,-9.056223830639299,0.8753538520334833,1000.0,1000.0,1000.0,1000.0
4.26,4.26,0.3513537973685662,9.850634759578988,0.08976824202669269,0.09999420352162883,0.0,0.0,0.0,0.0,0.0,2.150213225722466,-9.984795707153626,-8.97734457250572,0.8722512433399731,5.900350954133108e-16,0.6948409111846516,0.0,0.1774103321553209,-0.21500885890779028,0.9984216940630055,0.8976824202669269,-0.08722006834853106,0.9017381847998048,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.984795707153626,-15.0,0.1,1000.0,0.0,7.5,-35.13741646960247,-9.984795707153626,-8.97734457250572,-10.0,2.150213225722466,-9.984795707153626,-8.97734457250572,0.8722512433399731,1000.0,1000.0,1000.0,1000.0
4.2700000000000005,4.2700000000000005,0.3535133785575456,9.84060646251197,0.08976880989592724,0.10087025495441077,0.0,0.0,0.0,0.0,0.0,2.186157924330205,-9.98478023645013,-8.899433230985593,0.8691866879571911,4.425263215599831e-16,0.688810621593311,0.0,0.18037606636387973,-0.22051830719779322,1.0071673281144864,0.8976880989592724,-0.08767508281722174,0.9017339257805457,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.98478023645013,-15.0,0.1,1000.0,0.0,7.5,-35.04634529944622,-9.98478023645013,-8.899433230985593,-10.0,2.186157924330205,-9.98478023645013,-8.899433230985593,0.8691866879571911,1000.0,1000.0,1000.0,1000.0
4.28,4.28,0.35572826338101465,9.830490478682409,0.08976941597693308,0.1017508630671607,0.0,0.0,0.0,0.0,0.0,2.2216639735678507,-9.984764598541354,-8.82247219049933,0.8661594930937563,1.475087738533277e-16,0.68285388471357,0.0,0.1833056083801862,-0.22605622675574652,1.015958415424015,0.8976941597693306,-0.08813247597610413,0.9017293801730019,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.984764598541354,-15.0,0.1,1000.0,0.0,7.5,-34.960712141204745,-9.984764598541354,-8.82247219049933,-10.0,2.2216639735678507,-9.984764598541354,-8.82247219049933,0.8661594930937563,1000.0,1000.0,1000.0,1000.0
4.29,4.29,0.3579987365240188,9.82028635234741,0.0897700521756532,0.10263605177707583,0.0,0.0,0.0,0.0,0.0,2.2567392345693014,-9.984748791786402,-8.746444414155036,0.8631689887131939,4.425263215599831e-16,0.6769693819005433,0.0,0.18619960681265008,-0.23162280492661327,1.0247951939748845,0.8977005217565319,-0.08859225701793355,0.901724608682601,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.984748791786402,-15.0,0.1,1000.0,0.0,7.5,-34.880408036504306,-9.984748791786402,-8.746444414155036,-10.0,2.2567392345693014,-9.984748791786402,-8.746444414155036,0.8631689887131939,1000.0,1000.0,1000.0,1000.0
4.3,4.3,0.36032508456365614,9.80999362538001,0.08977071179584264,0.10352584509214258,0.0,0.0,0.0,0.0,0.0,2.2913913231615086,-9.984732814521882,-8.671333396597028,0.8602145256797528,2.950175477066554e-16,0.671155835649924,0.0,0.18905869002982842,-0.23721822316709795,1.033677902642625,0.8977071179584264,-0.08905443573153299,0.9017196615311801,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.984732814521882,-15.0,0.1,1000.0,0.0,7.5,-34.80532655811222,-9.984732814521882,-8.671333396597028,-10.0,2.2913913231615086,-9.984732814521882,-8.671333396597028,0.8602145256797528,1000.0,1000.0,1000.0,1000.0
4.3100000000000005,4.3100000000000005,0.36270759590964946,9.799611837259901,0.08977138930179161,0.10442026711718215,0.0,0.0,0.0,0.0,0.0,2.325627628456235,-9.984716665061521,-8.5971231237178,0.8572954741741154,5.900350954133108e-16,0.6654120064797042,0.0,0.19188346769441073,-0.2428426581784989,1.042606781255104,0.8977138930179162,-0.08951902241161247,0.9017145802365628,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.984716665061521,-15.0,0.1,1000.0,0.0,7.5,-34.735363729975234,-9.984716665061521,-8.5971231237178,-10.0,2.325627628456235,-9.984716665061521,-8.5971231237178,0.8572954741741154,1000.0,1000.0,1000.0,1000.0
4.32,4.32,0.3651465607563007,9.78914052506362,0.08977208012123883,0.10531934205898263,0.0,0.0,0.0,0.0,0.0,2.359455328815017,-9.984700341695783,-8.523798038062488,0.8544112223329614,0.0,0.6597366902525145,0.0,0.19467453208044697,-0.24849628284835812,1.0515820706434988,0.8977208012123882,-0.08998602778391862,0.9017093990907087,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.984700341695783,-15.0,0.1,1000.0,0.0,7.5,-34.670417951510316,-9.984700341695783,-8.523798038062488,-10.0,2.359455328815017,-9.984700341695783,-8.523798038062488,0.8544112223329614,1000.0,1000.0,1000.0,1000.0
4.33,4.33,0.3676422710439135,9.778579223454228,0.08977278048167889,0.10622309423067518,0.0,0.0,0.0,0.0,0.0,2.3928814056314667,-9.984683842691467,-8.451343008962569,0.8515611750744935,2.950175477066554e-16,0.6541287158639751,0.0,0.19743245921051802,-0.25417926703322175,1.0606040126857157,0.8977278048167888,-0.0904554629431224,0.9017041463874083,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.984683842691467,-15.0,0.1,1000.0,0.0,7.5,-34.61038992571029,-9.984683842691467,-8.451343008962569,-10.0,2.3928814056314667,-9.984683842691467,-8.451343008962569,0.8515611750744935,1000.0,1000.0,1000.0,1000.0
4.34,4.34,0.3701950204280815,9.76792746467063,0.08977348727439433,0.10713154805548106,0.0,0.0,0.0,0.0,0.0,2.4259126552985903,-9.984667166291306,-8.379743306603077,0.8487447530786507,2.950175477066554e-16,0.6485869432355315,0.0,0.20015780984311898,-0.2598917782095206,1.0696728503435209,0.8977348727439433,-0.09092733930128287,0.9016988454420425,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.984667166291306,-15.0,0.1,1000.0,0.0,7.5,-34.55518259069361,-9.984667166291306,-8.379743306603077,-10.0,2.4259126552985903,-9.984667166291306,-8.379743306603077,0.8487447530786507,1000.0,1000.0,1000.0,1000.0
4.3500000000000005,4.3500000000000005,0.3728051042555182,9.75718477851655,0.08977419794153338,0.10804472806993615,0.0,0.0,0.0,0.0,0.0,2.45855569966208,-9.98465031071355,-8.308984579370087,0.845961391896308,4.425263215599831e-16,0.643110261561151,0.0,0.20285113033515653,-0.265633982014781,1.0787888276944488,0.8977419794153338,-0.09140166854510129,0.9016935154384996,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.98465031071355,-15.0,0.1,1000.0,0.0,7.5,-34.504701054382366,-9.98465031071355,-8.308984579370087,-10.0,2.45855569966208,-9.98465031071355,-8.308984579370087,0.845961391896308,1000.0,1000.0,1000.0,1000.0
4.36,4.36,0.3754728195453304,9.74635069234922,0.08977491038231704,0.10896265892668382,0.0,0.0,0.0,0.0,0.0,2.490816995210015,-9.98463327415154,-8.23905283393668,0.8432105411661637,2.950175477066554e-16,0.6376975877659962,0.0,0.2055129534001672,-0.2714060426978563,1.0879521899593925,0.8977491038231703,-0.09187846260047318,0.9016881721326222,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.98463327415154,-15.0,0.1,1000.0,0.0,7.5,-34.45885253203756,-9.98463327415154,-8.23905283393668,-10.0,2.490816995210015,-9.98463327415154,-8.23905283393668,0.8432105411661637,1000.0,1000.0,1000.0,1000.0
4.37,4.37,0.37819846497482046,9.735424731067774,0.08977562287513811,0.10988536539690913,0.0,0.0,0.0,0.0,0.0,2.5227028412042247,-9.98461605477328,-8.169934417642054,0.8404916639218005,1.475087738533277e-16,0.6323478651425735,0.0,0.20814379877922695,-0.27720812349354707,1.0971631835266071,0.8977562287513811,-0.09235773360310319,0.9016828284364641,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.98461605477328,-15.0,0.1,1000.0,0.0,7.5,-34.41754628641918,-9.98461605477328,-8.169934417642054,-10.0,2.5227028412042247,-9.98461605477328,-8.169934417642054,0.8404916639218005,1000.0,1000.0,1000.0,1000.0
4.38,4.38,0.38098234086905225,9.724406417101479,0.08977633401287033,0.11081287237247413,0.0,0.0,0.0,0.0,0.0,2.5542193869228664,-9.98459865072099,-8.101616002796687,0.8378042359744868,0.0,0.6270600621359665,0.0,0.21074417383852034,-0.2830403869343827,1.1064220559727225,0.8977633401287033,-0.092839493874159,0.9016774949034725,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.98459865072099,-15.0,0.1,1000.0,0.0,7.5,-34.38069357036973,-9.98459865072099,-8.101616002796687,-10.0,2.5542193869228664,-9.98459865072099,-8.101616002796687,0.8378042359744868,1000.0,1000.0,1000.0,1000.0
4.39,4.39,0.38382474919355597,9.713295270397737,0.08977704264913844,0.11174520486780738,0.0,0.0,0.0,0.0,0.0,2.5853726381550923,-9.98458106011066,-8.034084572608112,0.8351477453597037,1.475087738533277e-16,0.6218331712544974,0.0,0.21331457410520613,-0.28890299511026446,1.1157290560812951,0.8977704264913842,-0.09332375590010752,0.9016721801314617,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.98458106011066,-15.0,0.1,1000.0,0.0,7.5,-34.348207571646036,-9.98458106011066,-8.034084572608112,-10.0,2.5853726381550923,-9.98458106011066,-8.034084572608112,0.8351477453597037,1000.0,1000.0,1000.0,1000.0
4.4,4.4,0.38672599354964826,9.702090808409904,0.08977774785369852,0.11268238802158947,0.0,0.0,0.0,0.0,0.0,2.6161684630636315,-9.984563281031583,-7.967327408476423,0.8325216918375358,2.950175477066554e-16,0.6166662080864097,0.0,0.21585548375112568,-0.2947961098847815,1.1250844338593153,0.8977774785369852,-0.09381053231602735,0.9016668910972611,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.984563281031583,-15.0,0.1,1000.0,0.0,7.5,-34.32000335984654,-9.984563281031583,-7.967327408476423,-10.0,2.6161684630636315,-9.984563281031583,-7.967327408476423,0.8325216918375358,1000.0,1000.0,1000.0,1000.0
4.41,4.41,0.38968637917192445,9.690792546084984,0.08977844887538478,0.11362444709826788,0.0,0.0,0.0,0.0,0.0,2.646612597511277,-9.984545311545887,-7.901332078451396,0.8299255864387388,2.950175477066554e-16,0.611558210406454,0.0,0.21836737603228454,-0.30071989307552943,1.1344884405520042,0.8977844887538476,-0.09429983589180743,0.9016616334346141,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.984545311545887,-15.0,0.1,1000.0,0.0,7.5,-34.295997835299026,-9.984545311545887,-7.901332078451396,-10.0,2.646612597511277,-9.984545311545887,-7.901332078451396,0.8299255864387388,1000.0,1000.0,1000.0,1000.0
4.42,4.42,0.39270621292757274,9.679399995851163,0.08977914511134157,0.1145714074894338,0.0,0.0,0.0,0.0,0.0,2.6767106499309734,-9.984527149688047,-7.836086426678604,0.8273589510496995,0.0,0.6065082373590251,0.0,0.22085071369067438,-0.30667450660454876,1.143941328656224,0.8977914511134156,-0.09479167952074563,0.9016564116649382,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.984527149688047,-15.0,0.1,1000.0,0.0,7.5,-34.27610967978983,-9.984527149688047,-7.836086426678604,-10.0,2.6767106499309734,-9.984527149688047,-7.836086426678604,0.8273589510496995,1000.0,1000.0,1000.0,1000.0
4.43,4.43,0.39578580331720015,9.667912667605226,0.0897798360814746,0.11552329471508167,0.0,0.0,0.0,0.0,0.0,2.7064681058054925,-9.984508793464403,-7.771578563691516,0.8248213180306594,1.475087738533277e-16,0.6015153687067732,0.0,0.223305949323886,-0.3126601126239368,1.1534433519327127,0.8977983608147461,-0.09528607621013797,0.9016512293889404,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.984508793464403,-15.0,0.1,1000.0,0.0,7.5,-34.260259309028335,-9.984508793464403,-7.771578563691516,-10.0,2.7064681058054925,-9.984508793464403,-7.771578563691516,0.8248213180306594,1000.0,1000.0,1000.0,1000.0
