,time,[Ac],[Glcxt],[O2],[X],[dummy_S],[fba__Ac],[fba__Glcxt],[fba__O2],[fba__X],EX_Ac,EX_Glcxt,EX_O2,EX_X,fba__v1,fba__v2,fba__v3,fba__v4,update__update_Ac,update__update_Glcxt,update__update_O2,update__update_X,vO2_transfer,O2_ref,bounds__Km_EX_Glcxt,bounds__Vmax_EX_Glcxt,bounds__Vmax_EX_O2,bounds__lb_fba_EX_Ac,bounds__lb_fba_EX_Glcxt,bounds__lb_fba_EX_O2,bounds__lb_fba_EX_X,bounds__lb_kin_EX_Glcxt,bounds__lb_kin_EX_O2,dt,fba__ub_default,fba__zero,kLa,lb_EX_Ac,lb_EX_Glcxt,lb_EX_O2,lb_EX_X,pEX_Ac,pEX_Glcxt,pEX_O2,pEX_X,ub_EX_Ac,ub_EX_Glcxt,ub_EX_O2,ub_EX_X
5.050000000000001,5.050000000000001,0.7140888702071054,8.746552990559012,0.0890203261704952,0.18571028315017737,0.0,0.0,0.0,0.0,0.0,4.079759608003598,-9.982879747441848,-4.793505489327567,0.707628185802301,1.475087738533277e-16,0.37101435675909916,0.0,0.3366138290432017,-0.7576533119870048,1.8539234245515968,0.8902032617049519,-0.13141383075039165,0.907347553721286,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.982879747441848,-15.0,0.1,1000.0,0.0,7.5,-38.45176788781517,-9.982879747441848,-4.793505489327567,-10.0,4.079759608003598,-9.982879747441848,-4.793505489327567,0.707628185802301,1000.0,1000.0,1000.0,1000.0
5.1000000000000005,5.1000000000000005,0.7526500681897507,8.652196499156219,0.08902984002311651,0.19239866511201933,0.0,0.0,0.0,0.0,0.0,4.15631356406062,-9.982693365725051,-4.627362667577818,0.7010851672816876,0.0,0.35815500523048127,0.0,0.34293016205120636,-0.7996691815122429,1.9206568777881112,0.890298400231165,-0.13488785031483347,0.9072761998266261,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.982693365725051,-15.0,0.1,1000.0,0.0,7.5,-39.11929782628891,-9.982693365725051,-4.627362667577818,-10.0,4.15631356406062,-9.982693365725051,-4.627362667577818,0.7010851672816876,1000.0,1000.0,1000.0,1000.0
5.15,5.15,0.7933429889869074,8.55445965995661,0.08903893491475144,0.19926272932289724,0.0,0.0,0.0,0.0,0.0,4.229538363923645,-9.982495979215477,-4.468418916939927,0.694824669553213,7.375438692666385e-17,0.3458528573482914,0.0,0.34897181220492146,-0.8427893581713268,1.9891393942733235,0.8903893491475143,-0.1384526600560534,0.9072079881393641,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.982495979215477,-15.0,0.1,1000.0,0.0,7.5,-39.81391761935203,-9.982495979215477,-4.468418916939927,-10.0,4.229538363923645,-9.982495979215477,-4.468418916939927,0.694824669553213,1000.0,1000.0,1000.0,1000.0
5.2,5.2,0.8362234208651542,8.453253877674845,0.08904763520706405,0.2063070872046549,0.0,0.0,0.0,0.0,0.0,4.299621702272296,-9.982286785190103,-4.316266416903532,0.6888306139215994,-1.475087738533277e-16,0.3340763480575493,0.0,0.3547542658640503,-0.8870424294777173,2.059416510294089,0.8904763520706404,-0.1421106375355594,0.9071427359470196,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.982286785190103,-15.0,0.1,1000.0,0.0,7.5,-40.532946889780256,-9.982286785190103,-4.316266416903532,-10.0,4.299621702272296,-9.982286785190103,-4.316266416903532,0.6888306139215994,1000.0,1000.0,1000.0,1000.0
5.25,5.25,0.8813486083918532,8.348488250761918,0.08905596345670196,0.21353646987590635,0.0,0.0,0.0,0.0,0.0,4.366737491995381,-9.982064899775958,-4.17052710052084,0.6830880874874381,7.375438692666385e-17,0.32279621521059115,0.0,0.36029187227684684,-0.9324577089154625,2.131534900770351,0.8905596345670195,-0.1458642188163518,0.9070802740747352,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.982064899775958,-15.0,0.1,1000.0,0.0,7.5,-41.2739148916359,-9.982064899775958,-4.17052710052084,-10.0,4.366737491995381,-9.982064899775958,-4.17052710052084,0.6830880874874381,1000.0,1000.0,1000.0,1000.0
5.300000000000001,5.300000000000001,0.9287772885721308,8.240069513767061,0.08906394058038662,0.22095573116555056,0.0,0.0,0.0,0.0,0.0,4.431047089129115,-9.98182934743919,-4.030849985676799,0.6775832376566568,-7.375438692666385e-17,0.3119852930090404,0.0,0.3655979446476166,-0.9790652494075082,2.2055424018331764,0.890639405803866,-0.14971589970194762,0.9070204456471003,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.98182934743919,-15.0,0.1,1000.0,0.0,7.5,-42.03454165559736,-9.98182934743919,-4.030849985676799,-10.0,4.431047089129115,-9.98182934743919,-4.030849985676799,0.6775832376566568,1000.0,1000.0,1000.0,1000.0
5.3500000000000005,5.3500000000000005,0.9785697277199824,8.127901978561674,0.08907158600277269,0.22856985068402627,0.0,0.0,0.0,0.0,0.0,4.492700386311822,-9.98157904879674,-3.8969087889856815,0.6723031776766341,-7.375438692666385e-17,0.3016183273208734,0.0,0.3706848503557607,-1.0268958564673603,2.281488032774276,0.8907158600277268,-0.15366823693594464,0.9069631049792047,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.98157904879674,-15.0,0.1,1000.0,0.0,7.5,-42.81272113498258,-9.98157904879674,-3.8969087889856815,-10.0,4.492700386311822,-9.98157904879674,-3.8969087889856815,0.6723031776766341,1000.0,1000.0,1000.0,1000.0
5.4,5.4,1.030787759041142,8.011887474457916,0.08907891778906472,0.23638393695076115,0.0,0.0,0.0,0.0,0.0,4.551836790390878,-9.981312806429974,-3.768399787994896,0.6672359018327327,2.2126316077999154e-16,0.29167181021632266,0.0,0.37556409161640986,-1.0759811008699123,2.359422017120968,0.8907891778906472,-0.15772384935011297,0.9069081165820145,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.981312806429974,-15.0,0.1,1000.0,0.0,7.5,-43.60650610772488,-9.981312806429974,-3.768399787994896,-10.0,4.551836790390878,-9.981312806429974,-3.768399787994896,0.6672359018327327,1000.0,1000.0,1000.0,1000.0
5.45,5.45,1.0854948208976418,7.891925287267206,0.08908595276415186,0.2444032305755894,0.0,0.0,0.0,0.0,0.0,4.608586097608421,-9.98102928830736,-3.645039902064601,0.6623702091196122,-1.475087738533277e-16,0.2821238314291491,0.0,0.38024637769046327,-1.1263533306412468,2.4393958025318945,0.8908595276415185,-0.16188541894586195,0.906855354268861,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.98102928830736,-15.0,0.1,1000.0,0.0,7.5,-44.41409462310352,-9.98102928830736,-3.645039902064601,-10.0,4.608586097608421,-9.98102928830736,-3.645039902064601,0.6623702091196122,1000.0,1000.0,1000.0,1000.0
5.5,5.5,1.1427559957143218,7.767912097359622,0.08909270661995773,0.25263310749108014,0.0,0.0,0.0,0.0,0.0,4.663069277896396,-9.980727008332666,-3.5265649662763763,0.6576956343536458,0.0,0.2729539447582335,0.0,0.3847416895954122,-1.1780456821211536,2.521462079135233,0.8909270661995772,-0.16615569189007873,0.9068047003503169,0.21,0.015,10.0,15.0,-1000.0,-10.0,-15.0,-1000.0,-9.980727008332666,-15.0,0.1,1000.0,0.0,7.5,-45.23381781046531,-9.980727008332666,-3.5265649662763763,-10.0,4.663069277896396,-9.980727008332666,-3.5265649662763763,0.6576956343536458,1000.0,1000.0,1000.0,1000.0
