time,Y,EX_Glcxt,EX_Ac,EX_O2,EX_X,lb_EX_Ac,ub_EX_Ac,lb_EX_Glcxt,ub_EX_Glcxt,lb_EX_O2,ub_EX_O2,lb_EX_X,ub_EX_X,Glcxt,Ac,O2,X,dummy_S,bounds__lb_kin_EX_Glcxt,bounds__lb_kin_EX_O2,fba__Glcxt,fba__Ac,fba__O2,fba__X
0.0,0.001,-9.986130374,-1.53375621,-14.999999999,1.094514523,-1000.0,1000.0,-9.986130374479888,1000.0,-15.0,1000.0,-0.01,1000.0,10.8,0.4,0.21,0.001,0.0,-9.986130374479888,-15.0,10.8,0.4,0.21,0.001
0.1,0.001115665906418508,-9.986130374,-1.53375621,-14.999999999,1.094514523,-1000.0,1000.0,-9.986129033388616,1000.0,-15.0,1000.0,-0.01115665906418508,1000.0,10.798954369763267,0.3998703369964973,0.20923996266565234,0.001115665906418508,0.0,-9.986129033388616,-15.0,10.8,0.4,0.21,0.001
0.2,0.0012447104036704053,-9.986129033,-1.533758274,-14.999999999,1.094514434,-1000.0,1000.0,-9.98612753687431,1000.0,-15.0,1000.0,-0.012447104036704052,1000.0,10.797787797015667,0.39972568613644005,0.2087937804697655,0.0012447104036704053,0.0,-9.98612753687431,-15.0,10.8,0.4,0.21,0.001
0.3,0.0013886809344944798,-9.986127536,-1.533760576,-14.999999999,1.094514334,-1000.0,1000.0,-9.986125866885201,1000.0,-15.0,1000.0,-0.013886809344944798,1000.0,10.796486293152066,0.39956431622526756,0.20848555539062114,0.0013886809344944798,0.0,-9.986125866885201,-15.0,10.8,0.4,0.21,0.001
0.4,0.0015493039270259492,-9.986125867,-1.533763146,-14.999999999,1.094514223,-1000.0,1000.0,-9.986124003263244,1000.0,-15.0,1000.0,-0.015493039270259492,1000.0,10.795034251642075,0.39938429641530404,0.20823114373380527,0.0015493039270259492,0.0,-9.986124003263244,-15.0,10.8,0.4,0.21,0.001
0.5,0.0017285054965917558,-9.986124003,-1.533766013,-14.999999999,1.094514098,-1000.0,1000.0,-9.986121923495986,1000.0,-15.0,1000.0,-0.017285054965917555,1000.0,10.793414260911756,0.39918347325787484,0.20798956540416058,0.0017285054965917558,0.0,-9.986121923495986,-15.0,10.8,0.4,0.21,0.001
0.6,0.0019284345430164531,-9.986121923,-1.533769213,-14.999999999,1.09451396,-1000.0,1000.0,-9.986119602438645,1000.0,-15.0,1000.0,-0.01928434543016453,1000.0,10.79160689558551,0.39895944513602577,0.207740059286376,0.0019284345430164531,0.0,-9.986119602438645,-15.0,10.8,0.4,0.21,0.001
0.7,0.0021514885179009335,-9.986119602,-1.533772784,-14.999999999,1.094513805,-1000.0,1000.0,-9.986117012002644,1000.0,-15.0,1000.0,-0.021514885179009333,1000.0,10.789590483588714,0.39870953378535035,0.20747124081293583,0.0021514885179009335,0.0,-9.986117012002644,-15.0,10.8,0.4,0.21,0.001
0.8,0.002400342173567517,-9.986117012,-1.53377677,-14.999999999,1.094513632,-1000.0,1000.0,-9.986114120806407,1000.0,-15.0,1000.0,-0.024003421735675167,1000.0,10.787340846319609,0.39843075257609284,0.20717596902291716,0.002400342173567517,0.0,-9.986114120806407,-15.0,10.8,0.4,0.21,0.001
0.9,0.0026779796364489027,-9.98611412,-1.533781218,-14.999999999,1.094513439,-1000.0,1000.0,-9.986110893783607,1000.0,-15.0,1000.0,-0.026779796364489027,1000.0,10.784831008777545,0.39811977119691877,0.20684890590706018,0.0026779796364489027,0.0,-9.986110893783607,-15.0,10.8,0.4,0.21,0.001
1.0,0.0029877301903045864,-9.986110893,-1.533786183,-14.999999999,1.094513224,-1000.0,1000.0,-9.986107291743416,1000.0,-15.0,1000.0,-0.029877301903045862,1000.0,10.782030876173438,0.3977728763402343,0.20648534406347518,0.0029877301903045864,0.0,-9.986107291743416,-15.0,10.8,0.4,0.21,0.001
1.1,0.003333308197831494,-9.986107291,-1.533791726,-14.999999999,1.094512984,-1000.0,1000.0,-9.986103270876542,1000.0,-15.0,1000.0,-0.033333081978314937,1000.0,10.778906873151408,0.3973859279497381,0.20608063062614407,0.003333308197831494,0.0,-9.986103270876542,-15.0,10.8,0.4,0.21,0.001
1.2,0.003718857639819828,-9.986103271,-1.533797912,-14.999999999,1.094512716,-1000.0,1000.0,-9.986098782199944,1000.0,-15.0,1000.0,-0.03718857639819828,1000.0,10.775421541297836,0.39695431054473335,0.2056298702803993,0.003718857639819828,0.0,-9.986098782199944,-15.0,10.8,0.4,0.21,0.001
1.3,0.004149001805269669,-9.986098782,-1.533804819,-14.999999999,1.094512416,-955.5861811863517,1000.0,-9.98609377093207,1000.0,-15.0,1000.0,-0.041490018052696684,1000.0,10.771533090120403,0.39647287908329226,0.20512775763142313,0.004149001805269669,0.0,-9.98609377093207,-15.0,10.8,0.4,0.21,0.001
1.4,0.004628898729766951,-9.986093771,-1.533812529,-14.999999999,1.094512082,-855.3565802482755,1000.0,-9.986088175789325,1000.0,-15.0,1000.0,-0.04628898729766951,1000.0,10.76719489611653,0.39593589878090457,0.20456846821717364,0.004628898729766951,0.0,-9.986088175789325,-15.0,10.8,0.4,0.21,0.001
1.5,0.005164303043679936,-9.986088175,-1.533821138,-14.999999999,1.094511709,-765.5185508881754,1000.0,-9.986081928192933,1000.0,-15.0,1000.0,-0.05164303043679935,1000.0,10.762354943939561,0.3953369782345258,0.20394557477243125,0.005164303043679936,0.0,-9.986081928192933,-15.0,10.8,0.4,0.21,0.001
1.6,0.005761634974486741,-9.986081928,-1.53383075,-14.999999999,1.094511292,-684.9947921022504,1000.0,-9.986074951373853,1000.0,-15.0,1000.0,-0.05761634974486741,1000.0,10.756955202968422,0.39466899515176,0.20325197300227396,0.005761634974486741,0.0,-9.986074951373853,-15.0,10.8,0.4,0.21,0.001
1.7,0.006428057330248161,-9.986074951,-1.533841485,-14.999999999,1.094510827,-612.819696018775,1000.0,-9.986067159361337,1000.0,-15.0,1000.0,-0.0642805733024816,1000.0,10.750930931827268,0.39392401391139364,0.20247980952119057,0.006428057330248161,0.0,-9.986067159361337,-15.0,10.8,0.4,0.21,0.001
1.8,0.00717156138481041,-9.986067159,-1.533853474,-14.999999999,1.094510308,-548.1277688819379,1000.0,-9.9860584558384,1000.0,-15.0,1000.0,-0.0717156138481041,1000.0,10.744209902527043,0.3930931941255991,0.20162040867906597,0.00717156138481041,0.0,-9.9860584558384,-15.0,10.8,0.4,0.21,0.001
